timestamp_ns,phase_sin,phase_cos,cmd_linear_x,cmd_linear_y,cmd_angular_z,base_euler_x,base_euler_y,base_euler_z,base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,action_left_hip_pitch_joint,pos_left_hip_pitch_joint,vel_left_hip_pitch_joint,effort_left_hip_pitch_joint,pos_des_raw_left_hip_pitch_joint,pos_des_lpf_left_hip_pitch_joint,tau_des_raw_left_hip_pitch_joint,tau_des_lpf_left_hip_pitch_joint,is_parallel_left_hip_pitch_joint,action_left_hip_roll_joint,pos_left_hip_roll_joint,vel_left_hip_roll_joint,effort_left_hip_roll_joint,pos_des_raw_left_hip_roll_joint,pos_des_lpf_left_hip_roll_joint,tau_des_raw_left_hip_roll_joint,tau_des_lpf_left_hip_roll_joint,is_parallel_left_hip_roll_joint,action_left_hip_yaw_joint,pos_left_hip_yaw_joint,vel_left_hip_yaw_joint,effort_left_hip_yaw_joint,pos_des_raw_left_hip_yaw_joint,pos_des_lpf_left_hip_yaw_joint,tau_des_raw_left_hip_yaw_joint,tau_des_lpf_left_hip_yaw_joint,is_parallel_left_hip_yaw_joint,action_left_knee_pitch_joint,pos_left_knee_pitch_joint,vel_left_knee_pitch_joint,effort_left_knee_pitch_joint,pos_des_raw_left_knee_pitch_joint,pos_des_lpf_left_knee_pitch_joint,tau_des_raw_left_knee_pitch_joint,tau_des_lpf_left_knee_pitch_joint,is_parallel_left_knee_pitch_joint,action_left_ankle_pitch_joint,pos_left_ankle_pitch_joint,vel_left_ankle_pitch_joint,effort_left_ankle_pitch_joint,pos_des_raw_left_ankle_pitch_joint,pos_des_lpf_left_ankle_pitch_joint,tau_des_raw_left_ankle_pitch_joint,tau_des_lpf_left_ankle_pitch_joint,is_parallel_left_ankle_pitch_joint,action_left_ankle_roll_joint,pos_left_ankle_roll_joint,vel_left_ankle_roll_joint,effort_left_ankle_roll_joint,pos_des_raw_left_ankle_roll_joint,pos_des_lpf_left_ankle_roll_joint,tau_des_raw_left_ankle_roll_joint,tau_des_lpf_left_ankle_roll_joint,is_parallel_left_ankle_roll_joint,action_right_hip_pitch_joint,pos_right_hip_pitch_joint,vel_right_hip_pitch_joint,effort_right_hip_pitch_joint,pos_des_raw_right_hip_pitch_joint,pos_des_lpf_right_hip_pitch_joint,tau_des_raw_right_hip_pitch_joint,tau_des_lpf_right_hip_pitch_joint,is_parallel_right_hip_pitch_joint,action_right_hip_roll_joint,pos_right_hip_roll_joint,vel_right_hip_roll_joint,effort_right_hip_roll_joint,pos_des_raw_right_hip_roll_joint,pos_des_lpf_right_hip_roll_joint,tau_des_raw_right_hip_roll_joint,tau_des_lpf_right_hip_roll_joint,is_parallel_right_hip_roll_joint,action_right_hip_yaw_joint,pos_right_hip_yaw_joint,vel_right_hip_yaw_joint,effort_right_hip_yaw_joint,pos_des_raw_right_hip_yaw_joint,pos_des_lpf_right_hip_yaw_joint,tau_des_raw_right_hip_yaw_joint,tau_des_lpf_right_hip_yaw_joint,is_parallel_right_hip_yaw_joint,action_right_knee_pitch_joint,pos_right_knee_pitch_joint,vel_right_knee_pitch_joint,effort_right_knee_pitch_joint,pos_des_raw_right_knee_pitch_joint,pos_des_lpf_right_knee_pitch_joint,tau_des_raw_right_knee_pitch_joint,tau_des_lpf_right_knee_pitch_joint,is_parallel_right_knee_pitch_joint,action_right_ankle_pitch_joint,pos_right_ankle_pitch_joint,vel_right_ankle_pitch_joint,effort_right_ankle_pitch_joint,pos_des_raw_right_ankle_pitch_joint,pos_des_lpf_right_ankle_pitch_joint,tau_des_raw_right_ankle_pitch_joint,tau_des_lpf_right_ankle_pitch_joint,is_parallel_right_ankle_pitch_joint,action_right_ankle_roll_joint,pos_right_ankle_roll_joint,vel_right_ankle_roll_joint,effort_right_ankle_roll_joint,pos_des_raw_right_ankle_roll_joint,pos_des_lpf_right_ankle_roll_joint,tau_des_raw_right_ankle_roll_joint,tau_des_lpf_right_ankle_roll_joint,is_parallel_right_ankle_roll_joint,clip_count,imu_quat_w,imu_quat_x,imu_quat_y,imu_quat_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_accel_x,imu_accel_y,imu_accel_z,actuator_cmd_effort_left_hip_pitch_actuator,actuator_state_effort_left_hip_pitch_actuator,actuator_cmd_effort_left_hip_roll_actuator,actuator_state_effort_left_hip_roll_actuator,actuator_cmd_effort_left_hip_yaw_actuator,actuator_state_effort_left_hip_yaw_actuator,actuator_cmd_effort_left_knee_pitch_actuator,actuator_state_effort_left_knee_pitch_actuator,actuator_cmd_effort_left_ankle_left_actuator,actuator_state_effort_left_ankle_left_actuator,actuator_cmd_effort_left_ankle_right_actuator,actuator_state_effort_left_ankle_right_actuator,actuator_cmd_effort_right_hip_pitch_actuator,actuator_state_effort_right_hip_pitch_actuator,actuator_cmd_effort_right_hip_roll_actuator,actuator_state_effort_right_hip_roll_actuator,actuator_cmd_effort_right_hip_yaw_actuator,actuator_state_effort_right_hip_yaw_actuator,actuator_cmd_effort_right_knee_pitch_actuator,actuator_state_effort_right_knee_pitch_actuator,actuator_cmd_effort_right_ankle_left_actuator,actuator_state_effort_right_ankle_left_actuator,actuator_cmd_effort_right_ankle_right_actuator,actuator_state_effort_right_ankle_right_actuator
1788249586441753073,0,1,0,0,0,0.0292624,-0.0430971,1.01649,0.00036165,-4.21672e-05,2.35445e-05,-0.82738,0.399704,-0.00306892,0.170937,-0.0136899,0.398741,nan,nan,0,-0.586405,0.0497594,-0.00306892,0.0732574,-0.243202,0.0490769,nan,nan,0,0.135168,-0.298076,0.00306892,-3.44322,-0.242416,-0.297946,nan,nan,0,-0.90299,0.52741,0.00920582,-11.16,0.0385049,0.526271,nan,nan,0,0.188304,-0.207483,-2.57014e-07,-4.73538,-0.115848,nan,3.20722,0.0074711,1,-0.0670708,0.0106101,-0.00313988,-5.96665,-0.0335354,nan,-1.31966,-0.00307409,1,0.474313,-0.400087,-0.00306892,0.122101,-0.162844,-0.399535,nan,nan,0,0.58805,-0.0593467,0.00306892,2.90598,0.244025,-0.05864,nan,nan,0,-0.244342,0.294816,0.00920582,4.71307,0.187829,0.294567,nan,nan,0,-0.927306,0.529711,-0.00920582,-12.1367,0.026347,0.528538,nan,nan,0,0.666465,-0.207477,2.71265e-07,-2.34741,0.123232,nan,11.5748,0.0269631,1,-0.0303207,-0.00825617,-0.0031399,5.60879,-0.0151603,nan,-0.202415,-0.000471518,1,0,0.873149,0.023263,-0.011703,0.486757,0.00036165,-4.21672e-05,2.35445e-05,0.153203,0.119125,9.77839,0,-0.170937,0,-0.0732574,0,3.44322,0,11.16,0,-4.52991,-0,-1.57509,0,-0.122101,0,-2.90598,0,-4.71307,0,-12.1367,0,2.13675,-0,3.60196
1788249586451084661,0,1,0,0,9.79025e-06,0.0292579,-0.0431012,1.01648,0.00236642,-0.00106568,-0.000379661,-0.651541,0.399704,0.00306892,-0.415138,0.0742293,0.26467,nan,nan,0,-0.475535,0.0497594,0.00306892,-0.268623,-0.187768,-0.0459517,nan,nan,0,0.174475,-0.297884,0.0767183,-1.29426,-0.222762,-0.279822,nan,nan,0,-0.848158,0.52741,0.0153437,-5.49451,0.0659209,0.367532,nan,nan,0,0.187507,-0.207483,0.0306333,-0.704245,-0.116247,nan,3.14731,1.04903,1,-0.0867718,0.0108063,0.0533812,-1.79006,-0.0433859,nan,-1.70584,-0.433729,1,0.471995,-0.400087,0.00306892,0.21978,-0.164003,-0.322478,nan,nan,0,0.535781,-0.0593467,0.00306892,1.97802,0.217891,0.0398382,nan,nan,0,-0.350796,0.294433,-0.0889931,1.68498,0.134602,0.259692,nan,nan,0,-0.780703,0.529902,0.0214806,-6.32478,0.0996485,0.36521,nan,nan,0,0.523005,-0.207477,0.00383274,-0.3519,0.0515026,nan,9.05853,3.78099,1,0.00566214,-0.00845229,-0.0470959,1.76621,0.00283107,nan,0.409145,-0.0648356,1,0,0.87315,0.023262,-0.011706,0.486753,0.00236642,-0.00106568,-0.000379661,0.170891,0.119232,9.74079,0,0.415138,0,0.268623,0,1.29426,0,5.49451,0.0912522,-1.13553,-0.472716,-0.695972,0,-0.21978,0,-1.97802,0,-1.68498,0,-6.32478,0.988441,0.793652,-1.04732,1.01343
1788249586461098681,0,1,0,0,1.10791e-05,0.0292372,-0.0431057,1.01648,0.0012842,-0.000836449,0.000974993,-0.553973,0.399512,-0.0153437,-3.15018,0.123014,0.12335,nan,nan,0,-0.371173,0.0497594,-0.0153437,-2.75946,-0.135586,-0.148292,nan,nan,0,0.210394,-0.295392,0.346765,-0.854698,-0.204803,-0.250508,nan,nan,0,-0.823427,0.527602,0.00920582,-16.8742,0.0782863,0.175424,nan,nan,0,0.208423,-0.205389,0.187522,0.470132,-0.105789,nan,3.20473,2.32826,1,-0.11715,0.0131138,0.542909,-1.36118,-0.0585752,nan,-2.96503,-1.18744,1,0.450963,-0.400087,0.00920582,1.88034,-0.174519,-0.225322,nan,nan,0,0.520365,-0.0593467,0.00920582,4.0293,0.210182,0.15608,nan,nan,0,-0.41114,0.290406,-0.518612,1.0989,0.10443,0.198339,nan,nan,0,-0.709606,0.530094,-0.0276184,-17.1184,0.135197,0.182115,nan,nan,0,0.475132,-0.207469,0.191459,2.54478,0.0275659,nan,7.93902,7.7016,1,0.019843,-0.0151225,-0.656226,0.90713,0.00992152,nan,1.73566,0.175775,1,0,0.873152,0.023254,-0.011713,0.486752,0.0012842,-0.000836449,0.000974993,0.15367,0.11991,9.75799,0,3.15018,0,2.75946,0,0.854698,0,16.8742,0.130661,-0.54945,-1.25855,-0.842491,0,-1.88034,0,-4.0293,0,-1.0989,0,-17.1184,2.37983,1.25763,-2.25452,-0.32967
1788249586471098929,0,1,0,0,4.85065e-06,0.0292585,-0.0430261,1.01649,0.00255989,0.01482,0.00694397,-0.522169,0.398937,-0.0889931,-5.39683,0.138915,0.0806153,nan,nan,0,-0.322866,0.0491843,-0.0767183,-5.88522,-0.111433,-0.175653,nan,nan,0,0.241439,-0.291365,0.463376,-0.415138,-0.18928,-0.223797,nan,nan,0,-0.733902,0.525684,-0.309939,-26.6911,0.123049,0.0787371,nan,nan,0,0.189773,-0.201197,0.376438,1.52883,-0.115114,nan,2.44825,2.98863,1,-0.11579,0.0175256,0.814985,-1.62538,-0.0578952,nan,-3.4851,-2.1965,1,0.462017,-0.399704,0.0583057,3.10134,-0.168991,-0.174813,nan,nan,0,0.439773,-0.0589633,0.0644436,6.91087,0.169887,0.212284,nan,nan,0,-0.431181,0.284079,-0.739559,0.366302,0.0944097,0.142101,nan,nan,0,-0.621679,0.528368,-0.297665,-27.1795,0.17916,0.108509,nan,nan,0,0.46851,-0.203273,0.565859,5.91816,0.0242552,nan,7.11471,8.86498,1,-0.00162212,-0.022867,-0.99415,0.811849,-0.00081106,nan,2.1529,1.01142,1,0,0.87315,0.023244,-0.011673,0.486755,0.00255989,0.01482,0.00694397,-0.055684,0.097305,9.01874,0,5.64103,0,5.9829,0,0.268623,0,28.254,-0.148463,-0.354092,-1.98832,-1.30647,0,-3.24786,0,-7.10622,0,-0.21978,0,-27.1306,3.22518,2.25885,-2.29096,-1.62393
1788249586481052204,0,1,0,0,-0.00020758,0.0291617,-0.0429274,1.0167,-0.0188862,-0.00399836,0.0347992,-0.418901,0.39702,-0.230153,-5.54334,0.190549,0.0964373,nan,nan,0,-0.297151,0.0476499,-0.174916,-6.86203,-0.0985756,-0.154645,nan,nan,0,0.288433,-0.286379,0.518612,-0.0244217,-0.165784,-0.202813,nan,nan,0,-0.697702,0.520315,-0.696597,-33.2845,0.141149,0.0695879,nan,nan,0,0.118575,-0.199097,0.543926,2.50995,-0.150713,nan,0.877574,2.92697,1,-0.164949,0.0325513,0.820449,-2.03209,-0.0824745,nan,-4.68145,-3.16622,1,0.436638,-0.398553,0.162642,3.83395,-0.181681,-0.160605,nan,nan,0,0.364219,-0.0578127,0.138092,8.96215,0.132109,0.211727,nan,nan,0,-0.417314,0.275066,-0.997331,0.0732574,0.101343,0.106572,nan,nan,0,-0.559636,0.522424,-0.708872,-29.2796,0.210182,0.118145,nan,nan,0,0.348778,-0.196991,0.92678,7.77493,-0.0356108,nan,4.25814,8.2378,1,0.00849102,-0.0369941,-1.19197,0.929574,0.00424551,nan,3.02515,1.90493,1,0,0.873101,0.023179,-0.011651,0.486847,-0.0188862,-0.00399836,0.0347992,0.389534,0.173019,8.57377,0,5.83639,0,6.95971,0,0.0244217,0,32.1123,-0.65026,-0.256409,-2.49415,-1.81929,0,-3.93163,0,-8.76679,0,-0.0244217,0,-28.7912,3.52735,2.89377,-1.663,-1.86813
1788249586490985225,0,1,0,0,-0.000391562,0.0287413,-0.0431102,1.01689,-0.0457154,-0.0278405,0.00624386,-0.322505,0.393568,-0.377452,-5.20146,0.238747,0.138171,nan,nan,0,-0.201734,0.0453486,-0.254703,-5.49451,-0.0508668,-0.123906,nan,nan,0,0.338185,-0.280435,0.635223,0.122101,-0.140907,-0.183322,nan,nan,0,-0.632883,0.50996,-1.04643,-29.3773,0.173559,0.0997163,nan,nan,0,0.0173999,-0.192826,0.6383,2.66944,-0.2013,nan,-1.25403,2.05865,1,-0.176671,0.0357009,0.386836,-2.41792,-0.0883354,nan,-4.30134,-3.94044,1,0.314261,-0.395869,0.303802,2.90598,-0.242869,-0.165558,nan,nan,0,0.373838,-0.0558953,0.217878,8.57143,0.136919,0.178656,nan,nan,0,-0.383245,0.263945,-1.14463,-0.512817,0.118377,0.0942161,nan,nan,0,-0.608113,0.512261,-1.01574,-26.3492,0.185943,0.160648,nan,nan,0,0.267549,-0.186522,0.957786,9.01993,-0.0762255,nan,2.4237,6.42157,1,0.0268733,-0.0450803,-0.762206,0.757834,0.0134367,nan,2.89882,2.60547,1,0,0.873059,0.023041,-0.011831,0.486925,-0.0457154,-0.0278405,0.00624386,0.233959,0.013211,13.0537,0,4.46886,0,4.90842,0,-0.122101,0,28.5959,-1.30331,-0.402931,-2.65565,-2.01465,0,-2.95483,0,-7.93651,0,0.757019,0,-26.3492,3.3612,3.28449,-0.752984,-2.38095
1788249586501107832,0,1,0,0,-0.000704926,0.0282558,-0.0430858,1.0172,-0.00835088,0.1278,0.043185,-0.482843,0.388774,-0.524749,-3.05251,0.158579,0.189682,nan,nan,0,-0.205925,0.0422807,-0.322214,-4.51771,-0.0529627,-0.0884003,nan,nan,0,0.32844,-0.273916,0.622948,0.757019,-0.14578,-0.161837,nan,nan,0,-0.593504,0.497497,-1.32875,-23.5165,0.193248,0.138094,nan,nan,0,0.160344,-0.184504,0.658312,2.31752,-0.129828,nan,0.926189,0.481281,1,-0.181685,0.0319483,-0.241851,-3.0233,-0.0908427,nan,-3.32095,-4.17462,1,0.400761,-0.391651,0.475651,2.12454,-0.19962,-0.194532,nan,nan,0,0.405682,-0.053019,0.297665,7.30159,0.152841,0.149231,nan,nan,0,-0.392249,0.252248,-1.1569,-1.14774,0.113875,0.100259,nan,nan,0,-0.540537,0.500373,-1.26738,-18.8767,0.219732,0.187637,nan,nan,0,0.414532,-0.178202,0.639846,7.29942,-0.00273376,nan,5.18161,4.28389,1,0.00952836,-0.0434496,0.214432,1.4804,0.00476418,nan,1.12477,2.72053,1,0,0.872988,0.022825,-0.011935,0.487059,-0.00835088,0.1278,0.043185,1.29349,-0.328116,16.8396,0,2.36874,0,4.17583,0,-0.708183,0,22.6862,-1.92487,-0.98901,-2.32929,-2.28327,0,-1.68498,0,-6.91087,0,1.3431,0,-18.0464,2.78303,2.82051,0.0130794,-1.42857
1788249586511032441,0,1,0,0,-0.000824648,0.0280848,-0.0401468,1.01732,-0.0357473,0.35271,-0.0252951,-0.617379,0.382446,-0.659773,-1.73382,0.0913107,0.200197,nan,nan,0,-0.233875,0.0388293,-0.346765,-3.7851,-0.0669373,-0.0619447,nan,nan,0,0.309991,-0.268163,0.598398,1.29426,-0.155004,-0.147883,nan,nan,0,-0.535355,0.482348,-1.56811,-16.7766,0.222322,0.171417,nan,nan,0,0.313533,-0.18041,0.582018,0.89872,-0.0532336,nan,3.57814,-0.0805902,1,-0.202629,0.0285186,-0.758827,-3.65334,-0.101315,nan,-2.75675,-3.74639,1,0.540034,-0.385898,0.616811,1.5873,-0.129983,-0.21121,nan,nan,0,0.450168,-0.0497594,0.346765,6.61783,0.175084,0.141224,nan,nan,0,-0.401834,0.242277,-0.942094,-1.05006,0.109083,0.109198,nan,nan,0,-0.45797,0.486375,-1.48833,-13.4066,0.261015,0.204461,nan,nan,0,0.544501,-0.174114,0.467464,5.0508,0.0622504,nan,7.57154,3.80122,1,-0.000756433,-0.0382606,0.74552,2.23231,-0.000378217,nan,0.0181916,1.95001,1,0,0.872998,0.022036,-0.010692,0.487107,-0.0357473,0.35271,-0.0252951,-3.36661,-0.773541,14.1378,0,1.44078,0,3.98046,0,-1.44078,0,16.8742,-1.96268,-1.55067,-1.91023,-2.11233,0,-1.39194,0,-6.42247,0,0.952377,0,-13.5043,2.21062,2.72283,-0.120259,-0.28083
1788249586521054171,0,1,0,0,-0.000985271,0.0278321,-0.0367049,1.01748,-0.0497195,0.257459,0.0271162,-0.573724,0.374393,-0.776384,-0.854698,0.113138,0.160374,nan,nan,0,-0.24977,0.035378,-0.279252,-4.51771,-0.0748851,-0.0556371,nan,nan,0,0.333228,-0.261068,0.672048,1.5873,-0.143386,-0.146423,nan,nan,0,-0.587725,0.464324,-1.68472,-17.0696,0.196137,0.199704,nan,nan,0,0.225303,-0.174219,0.489918,-0.00775869,-0.0973487,nan,1.9556,1.14016,1,-0.188557,0.0180422,-0.732116,-4.26277,-0.0942786,nan,-2.27145,-3.07798,1,0.496256,-0.378419,0.71501,2.02686,-0.151872,-0.18694,nan,nan,0,0.450416,-0.0457325,0.365176,6.71551,0.175208,0.152248,nan,nan,0,-0.371751,0.231539,-0.978919,-0.512817,0.124124,0.112158,nan,nan,0,-0.526136,0.468543,-1.65403,-11.8437,0.226932,0.229448,nan,nan,0,0.459463,-0.170016,0.370076,4.34421,0.0197317,nan,6.08607,5.16222,1,0.00647151,-0.030948,0.579328,2.33334,0.00323575,nan,0.156521,0.862125,1,0,0.873002,0.021089,-0.009249,0.487171,-0.0497195,0.257459,0.0271162,-4.31886,-0.446253,7.80616,0,0.854698,0,4.51771,0,-1.5873,0,17.0696,-1.28915,-2.16117,-1.89728,-2.16117,0,-2.02686,0,-6.71551,0,0.512817,0,-11.8437,2.03041,2.52747,-1.05277,-0.15873
1788249586531014089,0,1,0,0,-0.000695356,0.0286762,-0.0339671,1.01719,0.100603,0.182681,-0.118714,-0.474511,0.366723,-0.862308,-1.5873,0.162745,0.123807,nan,nan,0,-0.251817,0.0334606,-0.181053,-5.54334,-0.0759086,-0.0622685,nan,nan,0,0.311695,-0.254741,0.727284,0.805862,-0.154152,-0.146548,nan,nan,0,-0.683865,0.450901,-1.62949,-13.3577,0.148068,0.209122,nan,nan,0,0.176351,-0.170089,0.581782,0.587086,-0.121825,nan,0.816577,2.09573,1,-0.190245,0.0152214,-0.286797,-3.9547,-0.0951224,nan,-2.88012,-2.61434,1,0.500975,-0.371708,0.76411,2.75946,-0.149513,-0.160034,nan,nan,0,0.501688,-0.0424724,0.371314,7.15507,0.200844,0.166304,nan,nan,0,-0.412286,0.223293,-0.911407,-0.317459,0.103857,0.116208,nan,nan,0,-0.549873,0.453969,-1.62335,-10.6227,0.215064,0.239995,nan,nan,0,0.394987,-0.167968,0.361846,4.66752,-0.0125066,nan,4.89839,6.20265,1,0.00903817,-0.0291416,0.280718,1.36956,0.00451908,nan,0.588744,0.259249,1,0,0.873094,0.02079,-0.007851,0.487043,0.100603,0.182681,-0.118714,-4.37274,0.481143,7.49083,0,2.3199,0,5.15263,0,-0.757019,0,13.9438,-0.702422,-1.81929,-1.97296,-2.18559,0,-1.88034,0,-7.78999,0,0.268623,0,-10.6227,2.04709,1.96581,-1.74645,-0.647129
