timestamp_ns,phase_sin,phase_cos,cmd_linear_x,cmd_linear_y,cmd_angular_z,base_euler_x,base_euler_y,base_euler_z,base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,action_left_hip_pitch_joint,pos_left_hip_pitch_joint,vel_left_hip_pitch_joint,effort_left_hip_pitch_joint,pos_des_raw_left_hip_pitch_joint,pos_des_lpf_left_hip_pitch_joint,tau_des_raw_left_hip_pitch_joint,tau_des_lpf_left_hip_pitch_joint,is_parallel_left_hip_pitch_joint,action_left_hip_roll_joint,pos_left_hip_roll_joint,vel_left_hip_roll_joint,effort_left_hip_roll_joint,pos_des_raw_left_hip_roll_joint,pos_des_lpf_left_hip_roll_joint,tau_des_raw_left_hip_roll_joint,tau_des_lpf_left_hip_roll_joint,is_parallel_left_hip_roll_joint,action_left_hip_yaw_joint,pos_left_hip_yaw_joint,vel_left_hip_yaw_joint,effort_left_hip_yaw_joint,pos_des_raw_left_hip_yaw_joint,pos_des_lpf_left_hip_yaw_joint,tau_des_raw_left_hip_yaw_joint,tau_des_lpf_left_hip_yaw_joint,is_parallel_left_hip_yaw_joint,action_left_knee_pitch_joint,pos_left_knee_pitch_joint,vel_left_knee_pitch_joint,effort_left_knee_pitch_joint,pos_des_raw_left_knee_pitch_joint,pos_des_lpf_left_knee_pitch_joint,tau_des_raw_left_knee_pitch_joint,tau_des_lpf_left_knee_pitch_joint,is_parallel_left_knee_pitch_joint,action_left_ankle_pitch_joint,pos_left_ankle_pitch_joint,vel_left_ankle_pitch_joint,effort_left_ankle_pitch_joint,pos_des_raw_left_ankle_pitch_joint,pos_des_lpf_left_ankle_pitch_joint,tau_des_raw_left_ankle_pitch_joint,tau_des_lpf_left_ankle_pitch_joint,is_parallel_left_ankle_pitch_joint,action_left_ankle_roll_joint,pos_left_ankle_roll_joint,vel_left_ankle_roll_joint,effort_left_ankle_roll_joint,pos_des_raw_left_ankle_roll_joint,pos_des_lpf_left_ankle_roll_joint,tau_des_raw_left_ankle_roll_joint,tau_des_lpf_left_ankle_roll_joint,is_parallel_left_ankle_roll_joint,action_right_hip_pitch_joint,pos_right_hip_pitch_joint,vel_right_hip_pitch_joint,effort_right_hip_pitch_joint,pos_des_raw_right_hip_pitch_joint,pos_des_lpf_right_hip_pitch_joint,tau_des_raw_right_hip_pitch_joint,tau_des_lpf_right_hip_pitch_joint,is_parallel_right_hip_pitch_joint,action_right_hip_roll_joint,pos_right_hip_roll_joint,vel_right_hip_roll_joint,effort_right_hip_roll_joint,pos_des_raw_right_hip_roll_joint,pos_des_lpf_right_hip_roll_joint,tau_des_raw_right_hip_roll_joint,tau_des_lpf_right_hip_roll_joint,is_parallel_right_hip_roll_joint,action_right_hip_yaw_joint,pos_right_hip_yaw_joint,vel_right_hip_yaw_joint,effort_right_hip_yaw_joint,pos_des_raw_right_hip_yaw_joint,pos_des_lpf_right_hip_yaw_joint,tau_des_raw_right_hip_yaw_joint,tau_des_lpf_right_hip_yaw_joint,is_parallel_right_hip_yaw_joint,action_right_knee_pitch_joint,pos_right_knee_pitch_joint,vel_right_knee_pitch_joint,effort_right_knee_pitch_joint,pos_des_raw_right_knee_pitch_joint,pos_des_lpf_right_knee_pitch_joint,tau_des_raw_right_knee_pitch_joint,tau_des_lpf_right_knee_pitch_joint,is_parallel_right_knee_pitch_joint,action_right_ankle_pitch_joint,pos_right_ankle_pitch_joint,vel_right_ankle_pitch_joint,effort_right_ankle_pitch_joint,pos_des_raw_right_ankle_pitch_joint,pos_des_lpf_right_ankle_pitch_joint,tau_des_raw_right_ankle_pitch_joint,tau_des_lpf_right_ankle_pitch_joint,is_parallel_right_ankle_pitch_joint,action_right_ankle_roll_joint,pos_right_ankle_roll_joint,vel_right_ankle_roll_joint,effort_right_ankle_roll_joint,pos_des_raw_right_ankle_roll_joint,pos_des_lpf_right_ankle_roll_joint,tau_des_raw_right_ankle_roll_joint,tau_des_lpf_right_ankle_roll_joint,is_parallel_right_ankle_roll_joint,clip_count,imu_quat_w,imu_quat_x,imu_quat_y,imu_quat_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_accel_x,imu_accel_y,imu_accel_z,actuator_cmd_effort_left_hip_pitch_actuator,actuator_state_effort_left_hip_pitch_actuator,actuator_cmd_effort_left_hip_roll_actuator,actuator_state_effort_left_hip_roll_actuator,actuator_cmd_effort_left_hip_yaw_actuator,actuator_state_effort_left_hip_yaw_actuator,actuator_cmd_effort_left_knee_pitch_actuator,actuator_state_effort_left_knee_pitch_actuator,actuator_cmd_effort_left_ankle_left_actuator,actuator_state_effort_left_ankle_left_actuator,actuator_cmd_effort_left_ankle_right_actuator,actuator_state_effort_left_ankle_right_actuator,actuator_cmd_effort_right_hip_pitch_actuator,actuator_state_effort_right_hip_pitch_actuator,actuator_cmd_effort_right_hip_roll_actuator,actuator_state_effort_right_hip_roll_actuator,actuator_cmd_effort_right_hip_yaw_actuator,actuator_state_effort_right_hip_yaw_actuator,actuator_cmd_effort_right_knee_pitch_actuator,actuator_state_effort_right_knee_pitch_actuator,actuator_cmd_effort_right_ankle_left_actuator,actuator_state_effort_right_ankle_left_actuator,actuator_cmd_effort_right_ankle_right_actuator,actuator_state_effort_right_ankle_right_actuator
1788157556221014173,0,1,0,0,0,-0.0143761,0.00744717,0.110735,0.000248221,-0.00150128,0.00124857,-0.940007,0.395869,0.00306892,1.14774,-0.0700033,0.394784,nan,nan,0,-0.626254,0.0449653,0.00306892,1.39194,-0.263127,0.0442476,nan,nan,0,0.0513794,-0.308047,0.00920582,-0.366302,-0.28431,-0.307992,nan,nan,0,-0.913151,0.523,0.00306892,-9.74359,0.0334244,0.521859,nan,nan,0,0.254236,-0.20749,-0.00191499,-1.72177,-0.0828818,nan,4.36418,0.0101662,1,-0.0635021,0.000408956,-0.00627994,-1.78989,-0.0317511,nan,-0.955381,-0.00222552,1,0.482344,-0.397787,-0.00306892,-0.610504,-0.158828,-0.39723,nan,nan,0,0.481816,-0.0459247,-0.00306892,-1.05006,0.190908,-0.045373,nan,nan,0,-0.361239,0.31054,0.00920582,0.0732574,0.12938,0.310118,nan,nan,0,-0.809634,0.517631,-0.00306892,-8.47375,0.085183,0.516623,nan,nan,0,0.817884,-0.211649,4.17559e-07,1.99519,0.198942,nan,14.3707,0.0334759,1,-0.0529247,-0.00461347,-0.00314296,2.19399,-0.0264624,nan,-0.650752,-0.0015159,1,0,0.998433,-0.007383,0.00332,0.055364,0.000248221,-0.00150128,0.00124857,-0.041661,0.083963,9.7472,0,-1.29426,0,-1.8315,0,0.366302,0,9.74359,0,-1.50183,-0,-0.354092,0,0.708183,0,1.14774,0,0.0732574,0,-8.47375,0,1.74603,-0,0.50061
1788157556229979500,0,1,0,0,3.82146e-06,-0.014345,0.00743139,0.110731,0.00388774,-0.00137993,-0.00159918,-0.716284,0.395869,0.00306892,0.463982,0.0418579,0.243723,nan,nan,0,-0.500241,0.0449653,0.00306892,0.903542,-0.20012,-0.0556781,nan,nan,0,0.120084,-0.308047,0.0153437,-0.122101,-0.249958,-0.300202,nan,nan,0,-0.84128,0.523,0.00920582,-5.49451,0.06936,0.362923,nan,nan,0,0.251044,-0.20749,0.00382923,-0.626012,-0.0844781,nan,4.29969,1.42635,1,-0.0858011,0.000408956,0.00314059,-0.930775,-0.0429006,nan,-1.304,-0.315328,1,0.490275,-0.397787,0.00306892,0.0244217,-0.154862,-0.319604,nan,nan,0,0.443543,-0.0459247,-0.00306892,-0.463982,0.171771,0.0315088,nan,nan,0,-0.414877,0.31054,0.00920582,-0.0732574,0.102561,0.251213,nan,nan,0,-0.724079,0.517822,-0.00306892,-3.83395,0.127961,0.376258,nan,nan,0,0.621141,-0.211649,-0.00383128,0.860642,0.10057,nan,10.9334,4.69286,1,-0.0161294,-0.00461347,-0.00942703,0.882372,-0.00806471,nan,-0.0893967,-0.212606,1,0,0.998433,-0.007367,0.003313,0.055362,0.00388774,-0.00137993,-0.00159918,-0.032576,0.085322,9.7472,0,-0.463982,0,-0.903542,0,0.122101,0,5.49451,0.244783,-0.671551,-0.522076,-0.28083,0,-0.0244217,0,0.463982,0,0.0732574,0,-3.83395,1.17018,0.72039,-1.35949,0.183151
1788157556239961053,0,1,0,0,-6.26264e-06,-0.0143535,0.00742192,0.110741,0.00117475,0.00278036,0.00105118,-0.625642,0.395678,-0.0214806,-2.90598,0.0871789,0.0885921,nan,nan,0,-0.403892,0.0447736,-0.0214806,-2.27106,-0.151946,-0.161791,nan,nan,0,0.160819,-0.307856,0.0521679,0.122101,-0.22959,-0.279236,nan,nan,0,-0.807419,0.523575,0.0214815,-17.4115,0.0862907,0.173317,nan,nan,0,0.295198,-0.20749,0.103397,0.861342,-0.062401,nan,4.92303,3.18709,1,-0.117739,0.00276286,0.166433,-0.596795,-0.0588694,nan,-2.09862,-0.854304,1,0.48924,-0.397787,0.0214815,1.63614,-0.15538,-0.220055,nan,nan,0,0.428417,-0.0457325,0.0214815,1.97802,0.164208,0.122663,nan,nan,0,-0.466327,0.310156,-0.0767183,-1.29426,0.0768365,0.167947,nan,nan,0,-0.641832,0.518014,0.0214806,-13.6996,0.169084,0.212423,nan,nan,0,0.579734,-0.211648,0.00961292,4.57545,0.079867,nan,10.1886,9.49248,1,-0.00671333,-0.00598815,-0.238853,0.0959845,-0.00335667,nan,0.437223,-0.260089,1,0,0.998433,-0.007371,0.003308,0.055367,0.00117475,0.00278036,0.00105118,-0.058791,0.084742,9.72934,0,2.90598,0,2.27106,0,-0.122101,0,17.4115,0.541946,-0.0366287,-1.35675,-0.573872,0,-1.63614,0,-1.97802,0,1.29426,0,-13.6996,2.71933,1.47741,-3.00042,-1.37973
1788157556250130659,0,1,0,0,-5.62099e-05,-0.0143354,0.00745534,0.110791,-0.00154144,-0.00949321,0.0154302,-0.629862,0.39491,-0.113543,-6.32478,0.0850691,0.0425048,nan,nan,0,-0.388035,0.0441985,-0.0889931,-6.47131,-0.144018,-0.190846,nan,nan,0,0.187816,-0.306897,0.150368,0.415138,-0.216092,-0.253021,nan,nan,0,-0.654554,0.522233,-0.224015,-27.9121,0.162723,0.081536,nan,nan,0,0.327154,-0.205408,0.235369,2.31084,-0.046423,nan,5.21142,4.33074,1,-0.115911,0.00409384,0.150685,-0.859879,-0.0579557,nan,-2.08751,-1.51917,1,0.481597,-0.397212,0.0828552,2.85714,-0.159202,-0.16382,nan,nan,0,0.379558,-0.0451574,0.0828552,4.90842,0.139779,0.166574,nan,nan,0,-0.48683,0.307281,-0.414276,-2.90598,0.0665849,0.107008,nan,nan,0,-0.553241,0.516864,-0.217878,-24.0537,0.213379,0.144335,nan,nan,0,0.591193,-0.207476,0.415465,8.1813,0.0855964,nan,9.63435,11.0657,1,-0.0320734,-0.00747119,-0.502448,0.191669,-0.0160367,nan,0.496707,0.0391112,1,0,0.998432,-0.007363,0.003325,0.055392,-0.00154144,-0.00949321,0.0154302,-0.066792,0.056182,9.51364,0,6.32478,0,6.47131,0,-0.415138,0,27.9121,0.580061,0.28083,-2.06756,-1.15995,0,-2.85714,0,-4.90842,0,2.90598,0,-24.0537,3.44019,2.64957,-3.44159,-2.45421
1788157556259936385,0,1,0,0,-0.000345261,-0.014342,0.00706722,0.11108,0.0046264,-0.0329431,0.0408685,-0.516609,0.392801,-0.266977,-6.91087,0.141696,0.0527849,nan,nan,0,-0.383654,0.0426645,-0.174916,-7.78999,-0.141827,-0.176131,nan,nan,0,0.244057,-0.304404,0.316077,0.463982,-0.187971,-0.230616,nan,nan,0,-0.629494,0.517247,-0.610673,-32.0146,0.175253,0.0864428,nan,nan,0,0.260557,-0.201249,0.449213,3.76368,-0.0797215,nan,3.57965,4.93358,1,-0.168659,0.00342221,-0.0187419,-1.41055,-0.0843295,nan,-2.60444,-1.98121,1,0.472493,-0.395485,0.21174,3.10134,-0.163754,-0.14722,nan,nan,0,0.3178,-0.043623,0.193329,5.39683,0.1089,0.168073,nan,nan,0,-0.468933,0.300377,-0.757972,-3.44322,0.0755336,0.0739665,nan,nan,0,-0.490938,0.511686,-0.592261,-24.6886,0.244531,0.154465,nan,nan,0,0.453906,-0.203312,0.789718,10.0325,0.0169532,nan,6.52469,10.6819,1,-0.0124042,-0.0167908,-0.758977,0.310355,-0.00620209,nan,1.45613,0.427653,1,0,0.998424,-0.007356,0.00313,0.055535,0.0046264,-0.0329431,0.0408685,0.513832,0.369329,10.6158,0,6.91087,0,7.78999,0,-0.463982,0,32.0146,0.530154,0.451771,-2.52305,-1.89255,0,-3.10134,0,-5.39683,0,3.44322,0,-24.6886,3.55188,3.28449,-3.15882,-2.96703
1788157556270134057,0,1,0,0,-0.00094242,-0.0142468,0.00680188,0.111677,0.0115929,0.0227096,0.0828246,-0.503672,0.388966,-0.414276,-6.17827,0.148164,0.0896649,nan,nan,0,-0.342462,0.0403633,-0.242428,-6.03175,-0.121231,-0.155936,nan,nan,0,0.305149,-0.299802,0.524749,0.268623,-0.157426,-0.208771,nan,nan,0,-0.495682,0.507468,-1.01574,-27.6679,0.242159,0.129525,nan,nan,0,0.280584,-0.197097,0.605294,4.67042,-0.069708,nan,3.55066,4.62019,1,-0.164591,0.0043167,-0.156517,-1.91458,-0.0822954,nan,-2.36359,-2.31124,1,0.379872,-0.392034,0.395864,2.46642,-0.210064,-0.150683,nan,nan,0,0.316998,-0.0409384,0.309939,5.15263,0.108499,0.144422,nan,nan,0,-0.420091,0.291173,-0.991194,-3.34554,0.0999543,0.0652488,nan,nan,0,-0.514321,0.503633,-0.911407,-22.1001,0.23284,0.196122,nan,nan,0,0.460559,-0.194971,0.820203,10.9197,0.0202795,nan,6.30348,8.92126,1,-0.0113613,-0.0232442,-0.590871,-0.266652,-0.00568064,nan,1.41321,0.960207,1,0,0.998409,-0.007302,0.002998,0.055832,0.0115929,0.0227096,0.0828246,0.763868,0.061712,13.1917,0,6.17827,0,6.03175,0,-0.268623,0,27.6679,0.293095,0.476189,-2.62319,-2.42979,0,-2.46642,0,-5.15263,0,3.34554,0,-22.1001,3.3026,3.26007,-2.37322,-3.52869
1788157556280410538,0,1,0,0,-0.0015899,-0.0143448,0.00783978,0.112325,-0.0410321,0.162374,0.0374939,-0.682011,0.383789,-0.567711,-3.83395,0.0589947,0.126223,nan,nan,0,-0.315963,0.0376787,-0.28539,-6.42247,-0.107981,-0.137323,nan,nan,0,0.26934,-0.294049,0.561574,0.805862,-0.17533,-0.183289,nan,nan,0,-0.482125,0.49673,-1.24897,-23.37,0.248937,0.184371,nan,nan,0,0.40301,-0.190867,0.722457,4.36384,-0.0084951,nan,5.29932,3.94213,1,-0.203426,0.00360377,-0.250029,-2.25339,-0.101713,nan,-2.78446,-2.42935,1,0.449618,-0.386857,0.573849,1.92918,-0.175191,-0.172966,nan,nan,0,0.381571,-0.0372953,0.389727,5.39683,0.140786,0.121075,nan,nan,0,-0.469486,0.280818,-1.04643,-3.10134,0.0752572,0.0760927,nan,nan,0,-0.453515,0.492895,-1.13235,-16.044,0.263243,0.226425,nan,nan,0,0.570452,-0.186645,0.673925,9.48653,0.075226,nan,8.15459,7.18676,1,-0.0207408,-0.0222505,0.035306,0.234972,-0.0103704,nan,0.303444,1.22321,1,0,0.998388,-0.007381,0.003511,0.056159,-0.0410321,0.162374,0.0374939,-1.67229,-0.903514,14.6729,0,3.83395,0,6.42247,0,-0.805862,0,23.37,0.0059761,0.207569,-2.48047,-2.50305,0,-1.92918,0,-5.39683,0,3.10134,0,-16.044,2.89552,3.06471,-1.64572,-2.82051
1788157556290043968,0,1,0,0,-0.0016978,-0.0148355,0.0107188,0.112433,-0.0479655,0.260308,-0.00441027,-0.782125,0.377269,-0.696597,-2.66178,0.00893759,0.116821,nan,nan,0,-0.336164,0.0344191,-0.316077,-5.9829,-0.118082,-0.120561,nan,nan,0,0.252432,-0.288872,0.549299,1.5873,-0.183784,-0.170165,nan,nan,0,-0.460914,0.481198,-1.44536,-16.044,0.259543,0.228477,nan,nan,0,0.502358,-0.184637,0.730684,4.05685,0.0411789,nan,6.80752,4.07879,1,-0.222135,0.00230765,-0.134038,-2.44967,-0.111068,nan,-3.2002,-2.53867,1,0.511693,-0.380146,0.721148,2.17339,-0.144153,-0.185283,nan,nan,0,0.407697,-0.0330768,0.432689,4.61539,0.153848,0.119721,nan,nan,0,-0.473274,0.270081,-1.07712,-2.51526,0.0733632,0.0824704,nan,nan,0,-0.429225,0.481581,-1.29193,-11.5507,0.275388,0.246888,nan,nan,0,0.632703,-0.180432,0.587509,7.21403,0.106351,nan,9.15616,6.93667,1,-0.0216869,-0.0185856,0.418662,1.05346,-0.0108435,nan,-0.395728,0.843058,1,0,0.998376,-0.007707,0.004934,0.056224,-0.0479655,0.260308,-0.00441027,-2.73983,-1.00557,11.7775,0,2.66178,0,5.9829,0,-1.5873,0,16.044,-0.0338949,0.0122108,-2.53011,-2.50305,0,-2.17339,0,-4.61539,0,2.51526,0,-11.5507,2.59967,2.77167,-1.67674,-1.69719
1788157556300070352,0,1,0,0,-0.00167824,-0.0150211,0.0141547,0.112413,0.00652657,0.205551,0.00821516,-0.765603,0.369408,-0.813209,-3.49207,0.0171983,0.0697179,nan,nan,0,-0.328808,0.0313511,-0.291528,-6.52015,-0.114404,-0.113549,nan,nan,0,0.272517,-0.282544,0.696597,1.00122,-0.173741,-0.172248,nan,nan,0,-0.511273,0.467775,-1.49446,-10.9157,0.234364,0.252705,nan,nan,0,0.491711,-0.176332,0.744185,4.10596,0.0358557,nan,6.3103,5.13806,1,-0.208326,-0.000386342,0.00330377,-2.76836,-0.104163,nan,-3.11826,-2.83097,1,0.56155,-0.372283,0.794796,2.46642,-0.119225,-0.173142,nan,nan,0,0.429958,-0.0286665,0.426551,5.29915,0.164979,0.134066,nan,nan,0,-0.463811,0.258767,-1.1569,-1.29426,0.0780946,0.0798568,nan,nan,0,-0.443045,0.46605,-1.44536,-7.88766,0.268477,0.263878,nan,nan,0,0.663911,-0.17839,0.569829,6.94388,0.121956,nan,9.65737,7.79978,1,-0.033853,-0.0200913,0.296747,1.22317,-0.0169265,nan,-0.350176,0.187386,1,0,0.998364,-0.007896,0.006644,0.056227,0.00652657,0.205551,0.00821516,-3.42115,-0.414656,8.30163,0,3.49207,0,6.52015,0,-1.00122,0,10.9157,0.134301,-0.134312,-2.97199,-2.67399,0,-2.46642,0,-5.29915,0,1.29426,0,-7.88766,2.50863,2.77167,-2.25474,-1.52625
1788157556310117640,0,1,0,0,-0.00123053,-0.0143798,0.0167174,0.111965,0.0907022,0.108828,-0.11105,-0.636884,0.360395,-0.923681,-2.90598,0.0815582,0.0310874,nan,nan,0,-0.338674,0.0288587,-0.224015,-6.52015,-0.119337,-0.112895,nan,nan,0,0.258254,-0.275066,0.788659,0.708183,-0.180873,-0.175198,nan,nan,0,-0.606446,0.451285,-1.45764,-8.96215,0.186777,0.253674,nan,nan,0,0.420862,-0.170108,0.820376,4.62795,0.000430995,nan,4.73829,5.97895,1,-0.197928,0.00221372,0.0435773,-2.89426,-0.0989642,nan,-3.1007,-3.0887,1,0.549847,-0.36423,0.831621,2.85714,-0.125077,-0.147779,nan,nan,0,0.461837,-0.0246401,0.389727,6.08059,0.180918,0.150982,nan,nan,0,-0.476532,0.246879,-1.1569,-1.68498,0.0717339,0.0775399,nan,nan,0,-0.468319,0.451285,-1.48219,-7.98535,0.255841,0.271417,nan,nan,0,0.613891,-0.170076,0.583482,7.67106,0.0969457,nan,8.47054,8.7886,1,-0.0351653,-0.0150273,-0.157464,0.935334,-0.0175826,nan,0.159535,-0.201104,1,0,0.998369,-0.007646,0.007943,0.05601,0.0907022,0.108828,-0.11105,-3.6898,0.21251,7.43463,0,2.90598,0,6.52015,0,-0.708183,0,8.96215,0.276123,-0.0366287,-3.38533,-2.89377,0,-2.85714,0,-6.08059,0,1.68498,0,-7.98535,2.59734,2.84493,-2.77898,-1.89255
