timestamp_ns,phase_sin,phase_cos,cmd_linear_x,cmd_linear_y,cmd_angular_z,base_euler_x,base_euler_y,base_euler_z,base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,action_left_hip_pitch_joint,pos_left_hip_pitch_joint,vel_left_hip_pitch_joint,effort_left_hip_pitch_joint,pos_des_raw_left_hip_pitch_joint,pos_des_lpf_left_hip_pitch_joint,tau_des_raw_left_hip_pitch_joint,tau_des_lpf_left_hip_pitch_joint,is_parallel_left_hip_pitch_joint,action_left_hip_roll_joint,pos_left_hip_roll_joint,vel_left_hip_roll_joint,effort_left_hip_roll_joint,pos_des_raw_left_hip_roll_joint,pos_des_lpf_left_hip_roll_joint,tau_des_raw_left_hip_roll_joint,tau_des_lpf_left_hip_roll_joint,is_parallel_left_hip_roll_joint,action_left_hip_yaw_joint,pos_left_hip_yaw_joint,vel_left_hip_yaw_joint,effort_left_hip_yaw_joint,pos_des_raw_left_hip_yaw_joint,pos_des_lpf_left_hip_yaw_joint,tau_des_raw_left_hip_yaw_joint,tau_des_lpf_left_hip_yaw_joint,is_parallel_left_hip_yaw_joint,action_left_knee_pitch_joint,pos_left_knee_pitch_joint,vel_left_knee_pitch_joint,effort_left_knee_pitch_joint,pos_des_raw_left_knee_pitch_joint,pos_des_lpf_left_knee_pitch_joint,tau_des_raw_left_knee_pitch_joint,tau_des_lpf_left_knee_pitch_joint,is_parallel_left_knee_pitch_joint,action_left_ankle_pitch_joint,pos_left_ankle_pitch_joint,vel_left_ankle_pitch_joint,effort_left_ankle_pitch_joint,pos_des_raw_left_ankle_pitch_joint,pos_des_lpf_left_ankle_pitch_joint,tau_des_raw_left_ankle_pitch_joint,tau_des_lpf_left_ankle_pitch_joint,is_parallel_left_ankle_pitch_joint,action_left_ankle_roll_joint,pos_left_ankle_roll_joint,vel_left_ankle_roll_joint,effort_left_ankle_roll_joint,pos_des_raw_left_ankle_roll_joint,pos_des_lpf_left_ankle_roll_joint,tau_des_raw_left_ankle_roll_joint,tau_des_lpf_left_ankle_roll_joint,is_parallel_left_ankle_roll_joint,action_right_hip_pitch_joint,pos_right_hip_pitch_joint,vel_right_hip_pitch_joint,effort_right_hip_pitch_joint,pos_des_raw_right_hip_pitch_joint,pos_des_lpf_right_hip_pitch_joint,tau_des_raw_right_hip_pitch_joint,tau_des_lpf_right_hip_pitch_joint,is_parallel_right_hip_pitch_joint,action_right_hip_roll_joint,pos_right_hip_roll_joint,vel_right_hip_roll_joint,effort_right_hip_roll_joint,pos_des_raw_right_hip_roll_joint,pos_des_lpf_right_hip_roll_joint,tau_des_raw_right_hip_roll_joint,tau_des_lpf_right_hip_roll_joint,is_parallel_right_hip_roll_joint,action_right_hip_yaw_joint,pos_right_hip_yaw_joint,vel_right_hip_yaw_joint,effort_right_hip_yaw_joint,pos_des_raw_right_hip_yaw_joint,pos_des_lpf_right_hip_yaw_joint,tau_des_raw_right_hip_yaw_joint,tau_des_lpf_right_hip_yaw_joint,is_parallel_right_hip_yaw_joint,action_right_knee_pitch_joint,pos_right_knee_pitch_joint,vel_right_knee_pitch_joint,effort_right_knee_pitch_joint,pos_des_raw_right_knee_pitch_joint,pos_des_lpf_right_knee_pitch_joint,tau_des_raw_right_knee_pitch_joint,tau_des_lpf_right_knee_pitch_joint,is_parallel_right_knee_pitch_joint,action_right_ankle_pitch_joint,pos_right_ankle_pitch_joint,vel_right_ankle_pitch_joint,effort_right_ankle_pitch_joint,pos_des_raw_right_ankle_pitch_joint,pos_des_lpf_right_ankle_pitch_joint,tau_des_raw_right_ankle_pitch_joint,tau_des_lpf_right_ankle_pitch_joint,is_parallel_right_ankle_pitch_joint,action_right_ankle_roll_joint,pos_right_ankle_roll_joint,vel_right_ankle_roll_joint,effort_right_ankle_roll_joint,pos_des_raw_right_ankle_roll_joint,pos_des_lpf_right_ankle_roll_joint,tau_des_raw_right_ankle_roll_joint,tau_des_lpf_right_ankle_roll_joint,is_parallel_right_ankle_roll_joint,clip_count,imu_quat_w,imu_quat_x,imu_quat_y,imu_quat_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_accel_x,imu_accel_y,imu_accel_z,actuator_cmd_effort_left_hip_pitch_actuator,actuator_state_effort_left_hip_pitch_actuator,actuator_cmd_effort_left_hip_roll_actuator,actuator_state_effort_left_hip_roll_actuator,actuator_cmd_effort_left_hip_yaw_actuator,actuator_state_effort_left_hip_yaw_actuator,actuator_cmd_effort_left_knee_pitch_actuator,actuator_state_effort_left_knee_pitch_actuator,actuator_cmd_effort_left_ankle_left_actuator,actuator_state_effort_left_ankle_left_actuator,actuator_cmd_effort_left_ankle_right_actuator,actuator_state_effort_left_ankle_right_actuator,actuator_cmd_effort_right_hip_pitch_actuator,actuator_state_effort_right_hip_pitch_actuator,actuator_cmd_effort_right_hip_roll_actuator,actuator_state_effort_right_hip_roll_actuator,actuator_cmd_effort_right_hip_yaw_actuator,actuator_state_effort_right_hip_yaw_actuator,actuator_cmd_effort_right_knee_pitch_actuator,actuator_state_effort_right_knee_pitch_actuator,actuator_cmd_effort_right_ankle_left_actuator,actuator_state_effort_right_ankle_left_actuator,actuator_cmd_effort_right_ankle_right_actuator,actuator_state_effort_right_ankle_right_actuator
1788313065107458739,0.817972,0.575258,0.4,0,0,0.109281,0.0246357,2.85222,-0.00194939,0.000759323,-0.000299062,-0.596654,0.394527,0.00306892,1.73382,0.101673,0.393845,nan,nan,0,-0.860929,0.049376,-0.00306892,0.0732574,-0.380464,0.0483747,nan,nan,0,0.0648229,-0.307856,0.00306892,-0.463982,-0.277589,-0.307785,nan,nan,0,-0.979042,0.523767,0.00306892,-10.1343,0.000478884,0.522548,nan,nan,0,0.154365,-0.209572,-0.00191544,-3.2086,-0.132818,nan,2.68927,0.00626455,1,0.163055,0.00084186,-7.56669e-07,0.692334,0.0815275,nan,2.42057,0.00563863,1,0.650341,-0.395485,0.00920582,-1.3431,-0.0748297,-0.394738,nan,nan,0,0.00521065,-0.0459247,0.00306892,-1.05006,-0.0473947,-0.0459281,nan,nan,0,-0.332241,0.309198,-0.00306892,0.317459,0.14388,0.308813,nan,nan,0,-0.396667,0.518206,-0.00306892,-8.18071,0.291667,0.517678,nan,nan,0,0.49782,-0.211651,0.00383297,1.48632,0.0389102,nan,8.76389,0.0204151,1,-0.0018943,-0.00284568,-0.00314385,0.834775,-0.000947151,nan,0.0616716,0.000143662,1,0,0.144621,-0.004297,0.055812,0.987902,-0.00194939,0.000759323,-0.000299062,0.039785,0.129656,9.76509,0,-1.73382,0,-0.0732574,0,0.463982,0,10.1343,0,-0.647129,-0,1.35531,0,1.3431,0,1.05006,0,-0.317459,0,-8.18071,0,0.891331,-0,-0.0366287
1788313065117115613,0.866163,0.499762,0.4,0,0,0.109257,0.024632,2.85222,0.0043196,0.00218355,0.00302839,-0.414242,0.394527,0.00306892,0.903542,0.192879,0.298935,nan,nan,0,-1.00635,0.049376,0.00306892,-0.170937,-0.453174,-0.0914124,nan,nan,0,-0.0447483,-0.307856,0.0153437,-0.317459,-0.332374,-0.298082,nan,nan,0,-0.822132,0.523767,0.0153437,-5.25031,0.0789341,0.35276,nan,nan,0,0.200471,-0.209572,0.00191544,-1.52602,-0.109765,nan,3.49037,0.881184,1,0.163928,0.00084186,7.56669e-07,0.286512,0.0819638,nan,2.43366,0.793192,1,0.555327,-0.395485,0.00306892,-0.65934,-0.122337,-0.290696,nan,nan,0,0.0563841,-0.0459247,0.00306892,-0.805862,-0.021808,-0.046346,nan,nan,0,-0.19704,0.30939,0.00920582,0.0732574,0.21148,0.255273,nan,nan,0,-0.295725,0.518206,-0.00306892,-4.66422,0.342137,0.444213,nan,nan,0,0.289556,-0.211651,-0.00574725,0.938685,-0.0652222,nan,5.13363,2.8596,1,0.00720817,-0.00284568,-0.0125692,0.405493,0.00360408,nan,0.212347,0.0197624,1,0,0.144619,-0.004297,0.0558,0.987903,0.0043196,0.00218355,0.00302839,0.04122,0.115061,9.77395,0,-0.903542,0,0.170937,0,0.317459,0,5.25031,0.586389,-0.32967,0.113289,0.622711,0,0.65934,0,0.805862,0,-0.0732574,0,-4.66422,0.780097,0.50061,-0.763282,-0.0854683
1788313065126934233,0.907387,0.420296,0.4,0,0,0.109235,0.0246339,2.85224,-0.000581771,0.0022477,-0.00033273,-0.34196,0.394527,-0.00920582,-1.39194,0.22902,0.20822,nan,nan,0,-1.138,0.049376,-0.0153437,-3.98046,-0.518999,-0.291937,nan,nan,0,-0.0504803,-0.307664,0.0337563,0.170937,-0.33524,-0.303437,nan,nan,0,-0.734325,0.523959,-0.00920582,-18.486,0.122837,0.163165,nan,nan,0,0.176708,-0.207494,0.0861451,-0.000202517,-0.121646,nan,2.87546,2.22512,1,0.181662,-0.00194541,-0.0250855,0.548974,0.0908308,nan,2.82092,1.81101,1,0.402255,-0.395485,0.0276184,1.78266,-0.198872,-0.174449,nan,nan,0,0.0970401,-0.0459247,0.00920582,-0.21978,-0.00147997,-0.0385922,nan,nan,0,-0.194216,0.308815,-0.107405,-0.903542,0.212892,0.209253,nan,nan,0,-0.144532,0.518589,0.0583057,-9.01099,0.417734,0.367628,nan,nan,0,0.190619,-0.211651,-0.00574052,2.34639,-0.114691,nan,3.40221,5.28514,1,0.000560172,-0.00304199,-0.0628525,0.11954,0.000280086,nan,0.193941,0.103422,1,0,0.144611,-0.0043,0.055789,0.987905,-0.000581771,0.0022477,-0.00033273,0.022495,0.125399,9.77416,0,1.39194,0,3.98046,0,-0.170937,0,18.486,1.53818,0.28083,0.224996,0.28083,0,-1.78266,0,0.21978,0,0.903542,0,-9.01099,1.65628,0.793652,-1.56254,-0.671551
1788313065137043714,0.941518,0.336962,0.4,0,0,0.109142,0.0246892,2.85224,-0.00278364,-0.00252582,-0.000135804,-0.328331,0.393952,-0.0521679,-3.34554,0.235835,0.190342,nan,nan,0,-1.34353,0.0484166,-0.14423,-10.7204,-0.621763,-0.441997,nan,nan,0,-0.0830598,-0.307088,0.0644436,-0.0244217,-0.35153,-0.319996,nan,nan,0,-0.59639,0.522041,-0.303802,-29.6215,0.191805,0.0898836,nan,nan,0,0.142205,-0.205415,0.204762,1.80101,-0.138898,nan,2.02096,2.92462,1,0.264427,-0.00198415,0.163253,1.45645,0.132213,nan,3.78105,2.4962,1,0.126979,-0.394719,0.107406,4.07815,-0.33651,-0.145654,nan,nan,0,0.109567,-0.0459247,0.00920582,0.317459,0.00478352,-0.0217903,nan,nan,0,-0.16573,0.30613,-0.33449,-1.68498,0.227135,0.199644,nan,nan,0,-0.028747,0.518589,-0.046031,-12.7717,0.475626,0.361137,nan,nan,0,0.152555,-0.211651,0.155237,4.41916,-0.133723,nan,2.49464,5.21387,1,-0.00395209,-0.00559552,-0.144623,0.382127,-0.00197605,nan,0.325519,0.190645,1,0,0.144613,-0.004334,0.055747,0.987907,-0.00278364,-0.00252582,-0.000135804,-0.045418,0.074243,9.58655,0,3.34554,0,10.7204,0,0.0244217,0,29.6215,2.15322,1.30647,0.347961,0.183151,0,-4.07815,0,-0.317459,0,1.68498,0,-12.7717,1.74674,1.57509,-1.56089,-1.18437
1788313065146919054,0.967846,0.251542,0.4,0,0,0.109187,0.0244168,2.85216,0.0243006,-0.0290162,-0.0180495,-0.21148,0.392801,-0.156505,-3.44322,0.29426,0.207437,nan,nan,0,-1.52998,0.0455403,-0.346765,-15.7998,-0.714988,-0.55019,nan,nan,0,-0.103886,-0.305746,0.168778,-1.00122,-0.361943,-0.336876,nan,nan,0,-0.572416,0.51648,-0.66591,-31.1844,0.203792,0.110783,nan,nan,0,0.0715614,-0.203335,0.38636,2.38976,-0.174219,nan,0.439523,2.73023,1,0.256912,0.00346376,0.486249,1.86341,0.128456,nan,3.0204,3.04379,1,0.0886563,-0.39261,0.23629,4.37119,-0.355672,-0.209747,nan,nan,0,0.12377,-0.0457325,0.0276184,0.561661,0.011885,-0.00562008,nan,nan,0,-0.107569,0.301911,-0.420414,-1.88034,0.256215,0.208547,nan,nan,0,0.088788,0.517439,-0.14423,-13.0159,0.534394,0.40647,nan,nan,0,0.0148021,-0.207489,0.319742,4.73664,-0.202599,nan,-0.308458,3.92361,1,0.0164438,-0.00629445,-0.40824,0.477836,0.00822191,nan,1.04785,0.322444,1,0,0.144644,-0.004194,0.05575,0.987903,0.0243006,-0.0290162,-0.0180495,0.520418,0.199893,10.2082,0,3.44322,0,15.7998,0,1.00122,0,31.1844,2.39957,1.69719,0.666227,0.207569,0,-4.37119,0,-0.561661,0,1.88034,0,-13.0159,1.42433,1.72161,-1.11568,-1.23321
1788313065157054851,0.986477,0.1639,0.4,0,0,0.109606,0.024031,2.85191,0.0643943,-0.00188237,-0.0150217,-0.168038,0.3905,-0.26084,-2.46642,0.315981,0.244678,nan,nan,0,-1.69832,0.0407467,-0.537024,-19.2674,-0.799161,-0.642387,nan,nan,0,-0.0759305,-0.303062,0.322214,-2.71062,-0.347965,-0.351574,nan,nan,0,-0.510036,0.507851,-0.923681,-28.7912,0.234982,0.159839,nan,nan,0,-0.0180504,-0.199171,0.582596,1.88322,-0.219025,nan,-1.5688,1.72492,1,0.332091,0.0127778,0.908545,2.4158,0.166046,nan,3.23521,3.11922,1,-0.136156,-0.389733,0.328352,2.0757,-0.468078,-0.29442,nan,nan,0,0.133934,-0.0453491,0.0337563,1.48962,0.0169668,0.00577408,nan,nan,0,-0.0384044,0.298076,-0.352901,-1.78266,0.290798,0.229433,nan,nan,0,0.0651215,0.515713,-0.187191,-7.20391,0.522561,0.470738,nan,nan,0,-0.0470205,-0.203318,0.325126,3.99689,-0.23351,nan,-1.54443,1.92673,1,0.0183529,-0.00934329,-0.505005,0.406286,0.00917646,nan,1.3131,0.678404,1,0,0.14476,-0.003966,0.05593,0.987876,0.0643943,-0.00188237,-0.0150217,0.979639,-0.268728,12.1951,0,2.46642,0,19.2674,0,2.71062,0,28.7912,2.17844,1.81929,1.02745,0.647129,0,-2.0757,0,-1.48962,0,1.78266,0,-7.20391,0.991371,1.45299,-0.340367,-1.03785
1788313065166879084,0.997193,0.0748705,0.4,0,0,0.110283,0.0245366,2.85202,0.0785215,0.111713,0.0178415,-0.434219,0.387048,-0.377452,-0.757019,0.18289,0.284976,nan,nan,0,-1.7498,0.0342274,-0.678185,-22.9304,-0.824898,-0.728117,nan,nan,0,-0.156823,-0.298652,0.5002,-4.32234,-0.388412,-0.355816,nan,nan,0,-0.432632,0.498647,-1.02188,-24.3468,0.273684,0.203715,nan,nan,0,0.0857115,-0.190821,0.674355,1.96947,-0.167144,nan,-0.182854,0.0811941,1,0.396713,0.0209891,0.865336,3.52428,0.198356,nan,4.02302,3.01233,1,-0.183834,-0.385898,0.383589,1.29426,-0.491917,-0.381898,nan,nan,0,0.0807824,-0.0447736,0.0644436,1.0989,-0.00960881,0.0131557,nan,nan,0,-0.0291133,0.295008,-0.303802,-1.05006,0.295443,0.259001,nan,nan,0,0.0860027,0.513604,-0.199466,-2.41758,0.533001,0.513978,nan,nan,0,-0.00357289,-0.201227,0.189206,2.47006,-0.211786,nan,-0.653376,-0.0724521,1,0.0132921,-0.0138035,-0.332277,0.143324,0.00664604,nan,1.1119,1.06783,1,0,0.144719,-0.00417,0.0563,0.98786,0.0785215,0.111713,0.0178415,-0.002295,-1.16636,12.9052,0,0.757019,0,22.9304,0,4.32234,0,24.3468,1.61419,2.40537,1.4612,1.18437,0,-1.29426,0,-1.0989,0,1.05006,0,-2.41758,0.559803,0.842491,0.499575,-0.695972
1788313065176936405,0.999889,-0.0149102,0.4,0,0,0.111001,0.0258794,2.85243,0.111729,0.110286,0.043079,-0.443777,0.382638,-0.4511,-0.65934,0.178111,0.266772,nan,nan,0,-1.81088,0.0267491,-0.757972,-28.547,-0.85544,-0.792499,nan,nan,0,-0.186213,-0.292707,0.616811,-4.95727,-0.403107,-0.366169,nan,nan,0,-0.45181,0.488293,-1.04029,-19.5116,0.264095,0.242401,nan,nan,0,0.0715896,-0.186659,0.500447,0.912234,-0.174205,nan,-0.314794,-0.748141,1,0.438426,0.0275195,0.180289,4.03226,0.219213,nan,5.48037,3.39398,1,-0.201233,-0.382063,0.371314,-0.122101,-0.500616,-0.45351,nan,nan,0,0.0519565,-0.0438147,0.113543,1.00122,-0.0240217,0.0081526,nan,nan,0,-0.0100932,0.292324,-0.217878,-0.512817,0.304953,0.283428,nan,nan,0,0.0884623,0.511878,-0.187191,-0.268623,0.534231,0.53214,nan,nan,0,-0.00392608,-0.201228,0.0114667,0.588032,-0.211963,nan,-0.392927,-0.956333,1,0.0153413,-0.0161543,-0.00940286,0.669296,0.00767066,nan,0.728853,1.17309,1,0,0.144554,-0.004793,0.05675,0.987856,0.111729,0.110286,0.043079,-0.806168,-0.826805,10.7668,0,0.65934,0,28.547,0,4.95727,0,19.5116,1.46698,2.33211,1.91759,1.77045,0,0.122101,0,-1.00122,0,0.512817,0,-0.268623,0.314533,0.525032,0.889929,0.15873
1788313065187186301,0.99449,-0.104832,0.4,0,0,0.111763,0.0274663,2.85317,0.0589029,0.0552276,0.0736092,-0.341586,0.377653,-0.512475,-0.757019,0.229207,0.219498,nan,nan,0,-1.75542,0.0192714,-0.727284,-32.4054,-0.827712,-0.834037,nan,nan,0,-0.168739,-0.285804,0.708872,-5.44566,-0.39437,-0.38443,nan,nan,0,-0.476605,0.478513,-0.948232,-17.6068,0.251698,0.26411,nan,nan,0,0.0307174,-0.182519,0.329169,-0.426818,-0.194641,nan,-0.918031,-0.721456,1,0.450618,0.0235091,-0.418482,4.08427,0.225309,nan,6.68171,4.50341,1,-0.145224,-0.378803,0.322214,-1.05006,-0.472612,-0.492665,nan,nan,0,0.025499,-0.0424724,0.156505,1.00122,-0.0372505,-0.00655359,nan,nan,0,0.00907986,0.290981,-0.107405,-0.122101,0.31454,0.298422,nan,nan,0,0.0952111,0.510344,-0.125817,1.0989,0.537606,0.537394,nan,nan,0,-0.00121302,-0.201228,-0.0917355,-0.431394,-0.210607,nan,-0.190646,-0.893028,1,0.0207852,-0.0143914,0.141058,0.860587,0.0103926,nan,0.531933,0.972978,1,0,0.144234,-0.005543,0.057238,0.987871,0.0589029,0.0552276,0.0736092,-3.34852,-1.97488,9.79233,0,0.757019,0,32.4054,0,5.44566,0,17.6068,1.98998,1.94139,2.45245,2.21001,0,1.05006,0,-1.00122,0,0.122101,0,1.0989,0.224755,0.305252,0.797833,0.573872
1788313065196880895,0.981146,-0.193268,0.4,0,0,0.111656,0.0281224,2.85384,-0.00140012,-0.0722979,0.0835487,-0.0595571,0.372092,-0.567711,-1.92918,0.370221,0.204516,nan,nan,0,-1.57045,0.0125594,-0.629086,-34.4078,-0.735223,-0.845475,nan,nan,0,-0.0887703,-0.278709,0.727284,-6.56898,-0.354385,-0.395158,nan,nan,0,-0.55378,0.469118,-0.776384,-17.6068,0.21311,0.265263,nan,nan,0,-0.0826318,-0.178373,0.288951,-1.09854,-0.251316,nan,-2.98643,-0.7094,1,0.432594,0.0160036,-0.452155,4.35306,0.216297,nan,6.68703,5.83451,1,-0.00876592,-0.375927,0.266977,-2.8083,-0.404383,-0.49685,nan,nan,0,-0.00449398,-0.0409384,0.168778,1.3431,-0.052247,-0.0230956,nan,nan,0,0.0272863,0.291365,0.0828552,-0.122101,0.323643,0.308436,nan,nan,0,0.046921,0.509577,-0.0644436,2.22222,0.513461,0.538153,nan,nan,0,0.00693558,-0.203317,-0.193146,-0.274289,-0.206532,nan,0.177194,-0.531171,1,0.0435403,-0.0128709,0.276014,0.764553,0.0217702,nan,0.62521,0.668518,1,0,0.143921,-0.005894,0.05723,0.987915,-0.00140012,-0.0722979,0.0835487,-0.040014,-2.7479,8.70037,0,1.92918,0,34.4078,0,6.56898,0,17.6068,2.68358,1.86813,3.11971,2.55189,0,2.8083,0,-1.3431,0,0.122101,0,2.22222,0.180085,0.305252,0.535122,0.476189
