time_sec,phase,group_idx,repeat_idx,step_mode,i_cmd_A,pos_target_rad,effort_cmd_Nm,target_joint,target_pos,target_vel,target_effort,actual_current_A,sent_position,sent_velocity,sent_effort,sent_kp,sent_kd,imu_gyro_x,imu_gyro_y,imu_gyro_z
0.000692,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,-0.073257,-0.000384,0.004889,0.000000,0.000000,60.000000,2.000000,-0.004503,-0.017336,0.018133
0.001812,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.170937,0.000897,0.004889,0.000000,0.000000,60.000000,2.000000,-0.004503,-0.017336,0.018133
0.002800,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.073257,0.000384,0.004889,0.000000,0.000000,60.000000,2.000000,-0.006400,-0.019197,0.020942
0.003771,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.122101,0.000641,0.004889,0.000000,0.000000,60.000000,2.000000,-0.006400,-0.019197,0.020942
0.004825,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.122101,0.000641,0.004889,0.000000,0.000000,60.000000,2.000000,-0.006400,-0.019197,0.020942
0.005833,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.009206,0.122101,0.000641,0.004889,0.000000,0.000000,60.000000,2.000000,-0.006400,-0.019197,0.020942
0.006886,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.317459,0.001666,0.004889,0.000000,0.000000,60.000000,2.000000,-0.006400,-0.019197,0.020942
0.007911,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,-0.003069,0.268623,0.001410,0.004889,0.000000,0.000000,60.000000,2.000000,-0.005809,-0.021258,0.029577
0.008900,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.073257,0.000384,0.004889,0.000000,0.000000,60.000000,2.000000,-0.005809,-0.021258,0.029577
0.010256,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.009206,0.415138,0.002179,0.004889,0.000000,0.000000,60.000000,2.000000,-0.005809,-0.021258,0.029577
0.010756,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.009206,0.415138,0.002179,0.004889,0.000000,0.000000,60.000000,2.000000,-0.005809,-0.021258,0.029577
0.011819,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.170937,0.000897,0.004889,0.000000,0.000000,60.000000,2.000000,-0.005809,-0.021258,0.029577
0.012797,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.073257,0.000384,0.004889,0.000000,0.000000,60.000000,2.000000,-0.004656,-0.017996,0.033865
0.013839,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,-0.073257,-0.000384,0.004889,0.000000,0.000000,60.000000,2.000000,-0.004656,-0.017996,0.033865
0.014935,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,-0.073257,-0.000384,0.004889,0.000000,0.000000,60.000000,2.000000,-0.004656,-0.017996,0.033865
0.015845,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,-0.122101,-0.000641,0.004889,0.000000,0.000000,60.000000,2.000000,-0.004656,-0.017996,0.033865
0.016818,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,-0.024422,-0.000128,0.004889,0.000000,0.000000,60.000000,2.000000,-0.004656,-0.017996,0.033865
0.017819,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.024422,0.000128,0.004889,0.000000,0.000000,60.000000,2.000000,-0.000170,-0.015301,0.037624
0.018821,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,-0.170937,-0.000897,0.004889,0.000000,0.000000,60.000000,2.000000,-0.000170,-0.015301,0.037624
0.019901,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,-0.122101,-0.000641,0.004889,0.000000,0.000000,60.000000,2.000000,-0.000170,-0.015301,0.037624
0.020750,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,-0.659340,-0.003460,0.004889,0.000000,0.000000,60.000000,2.000000,-0.000170,-0.015301,0.037624
0.021760,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,-0.512817,-0.002691,0.004889,0.000000,0.000000,60.000000,2.000000,-0.000170,-0.015301,0.037624
0.022818,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,-0.659340,-0.003460,0.004889,0.000000,0.000000,60.000000,2.000000,-0.002252,-0.015626,0.035680
0.023718,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,-0.366302,-0.001922,0.004889,0.000000,0.000000,60.000000,2.000000,-0.002252,-0.015626,0.035680
0.024800,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.009206,0.366302,0.001922,0.004889,0.000000,0.000000,60.000000,2.000000,-0.002252,-0.015626,0.035680
0.026061,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,-0.003069,0.268623,0.001410,0.004889,0.000000,0.000000,60.000000,2.000000,-0.002252,-0.015626,0.035680
0.026817,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,-0.003069,0.268623,0.001410,0.004889,0.000000,0.000000,60.000000,2.000000,-0.002252,-0.015626,0.035680
0.027698,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.317459,0.001666,0.004889,0.000000,0.000000,60.000000,2.000000,-0.007830,-0.017918,0.036880
0.029057,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.219780,0.001153,0.004889,0.000000,0.000000,60.000000,2.000000,-0.007830,-0.017918,0.036880
0.029814,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.708183,0.003716,0.004889,0.000000,0.000000,60.000000,2.000000,-0.007830,-0.017918,0.036880
0.030812,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.708183,0.003716,0.004889,0.000000,0.000000,60.000000,2.000000,-0.007830,-0.017918,0.036880
0.031793,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.122101,0.000641,0.004889,0.000000,0.000000,60.000000,2.000000,-0.007830,-0.017918,0.036880
0.032802,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,-0.003069,0.415138,0.002179,0.004889,0.000000,0.000000,60.000000,2.000000,-0.011692,-0.018608,0.037722
0.033794,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.757019,0.003973,0.004889,0.000000,0.000000,60.000000,2.000000,-0.011692,-0.018608,0.037722
0.034926,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.512817,0.002691,0.004889,0.000000,0.000000,60.000000,2.000000,-0.011692,-0.018608,0.037722
0.035936,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,-0.003069,0.317459,0.001666,0.004889,0.000000,0.000000,60.000000,2.000000,-0.011692,-0.018608,0.037722
0.036923,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,-0.170937,-0.000897,0.004889,0.000000,0.000000,60.000000,2.000000,-0.011692,-0.018608,0.037722
0.037813,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,-0.073257,-0.000384,0.004889,0.000000,0.000000,60.000000,2.000000,-0.008124,-0.017491,0.037801
0.038917,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.009206,-0.122101,-0.000641,0.004889,0.000000,0.000000,60.000000,2.000000,-0.008124,-0.017491,0.037801
0.039796,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.009206,-0.122101,-0.000641,0.004889,0.000000,0.000000,60.000000,2.000000,-0.008124,-0.017491,0.037801
0.040850,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,-0.003069,-0.317459,-0.001666,0.004889,0.000000,0.000000,60.000000,2.000000,-0.008124,-0.017491,0.037801
0.041718,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,-0.122101,-0.000641,0.004889,0.000000,0.000000,60.000000,2.000000,-0.008124,-0.017491,0.037801
0.042839,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,-0.024422,-0.000128,0.004889,0.000000,0.000000,60.000000,2.000000,-0.001163,-0.014725,0.038980
0.043791,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.009206,0.024422,0.000128,0.004889,0.000000,0.000000,60.000000,2.000000,-0.001163,-0.014725,0.038980
0.044793,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.009206,-0.219780,-0.001153,0.004889,0.000000,0.000000,60.000000,2.000000,-0.001163,-0.014725,0.038980
0.045778,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,-0.024422,-0.000128,0.004889,0.000000,0.000000,60.000000,2.000000,-0.001163,-0.014725,0.038980
0.046812,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,-0.024422,-0.000128,0.004889,0.000000,0.000000,60.000000,2.000000,-0.001163,-0.014725,0.038980
0.047886,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.009206,-0.024422,-0.000128,0.004889,0.000000,0.000000,60.000000,2.000000,-0.004053,-0.011754,0.040252
0.048853,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,-0.024422,-0.000128,0.004889,0.000000,0.000000,60.000000,2.000000,-0.004053,-0.011754,0.040252
0.049744,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.009206,-0.268623,-0.001410,0.004889,0.000000,0.000000,60.000000,2.000000,-0.004053,-0.011754,0.040252
0.050808,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.122101,0.000641,0.004889,0.000000,0.000000,60.000000,2.000000,-0.004053,-0.011754,0.040252
0.051828,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.073257,0.000384,0.004889,0.000000,0.000000,60.000000,2.000000,-0.004053,-0.011754,0.040252
0.052907,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.073257,0.000384,0.004889,0.000000,0.000000,60.000000,2.000000,-0.008726,-0.011999,0.043503
0.053772,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.073257,0.000384,0.004889,0.000000,0.000000,60.000000,2.000000,-0.008726,-0.011999,0.043503
0.054790,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.009206,0.024422,0.000128,0.004889,0.000000,0.000000,60.000000,2.000000,-0.008726,-0.011999,0.043503
0.055820,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.009206,0.024422,0.000128,0.004889,0.000000,0.000000,60.000000,2.000000,-0.008726,-0.011999,0.043503
0.056823,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.268623,0.001410,0.004889,0.000000,0.000000,60.000000,2.000000,-0.008726,-0.011999,0.043503
0.057767,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.024422,0.000128,0.004889,0.000000,0.000000,60.000000,2.000000,-0.008061,-0.012323,0.045884
0.058781,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.073257,0.000384,0.004889,0.000000,0.000000,60.000000,2.000000,-0.008061,-0.012323,0.045884
0.059741,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.073257,0.000384,0.004889,0.000000,0.000000,60.000000,2.000000,-0.008061,-0.012323,0.045884
0.060810,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,-0.073257,-0.000384,0.004889,0.000000,0.000000,60.000000,2.000000,-0.008061,-0.012323,0.045884
0.061751,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.122101,0.000641,0.004889,0.000000,0.000000,60.000000,2.000000,-0.008061,-0.012323,0.045884
0.062853,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.009206,0.219780,0.001153,0.004889,0.000000,0.000000,60.000000,2.000000,-0.004356,-0.014865,0.045628
0.063818,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,-0.003069,0.024422,0.000128,0.004889,0.000000,0.000000,60.000000,2.000000,-0.004356,-0.014865,0.045628
0.064803,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.122101,0.000641,0.004889,0.000000,0.000000,60.000000,2.000000,-0.004356,-0.014865,0.045628
0.065691,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,-0.024422,-0.000128,0.004889,0.000000,0.000000,60.000000,2.000000,-0.004356,-0.014865,0.045628
0.066859,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.024422,0.000128,0.004889,0.000000,0.000000,60.000000,2.000000,-0.004356,-0.014865,0.045628
0.067773,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.122101,0.000641,0.004889,0.000000,0.000000,60.000000,2.000000,-0.004389,-0.012983,0.044444
0.068806,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.366302,0.001922,0.004889,0.000000,0.000000,60.000000,2.000000,-0.004389,-0.012983,0.044444
0.069729,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.561661,0.002947,0.004889,0.000000,0.000000,60.000000,2.000000,-0.004389,-0.012983,0.044444
0.070798,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.610504,0.003204,0.004889,0.000000,0.000000,60.000000,2.000000,-0.004389,-0.012983,0.044444
0.071820,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,-0.003069,0.463982,0.002435,0.004889,0.000000,0.000000,60.000000,2.000000,-0.004389,-0.012983,0.044444
0.072807,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,-0.122101,-0.000641,0.004889,0.000000,0.000000,60.000000,2.000000,0.000105,-0.008938,0.046336
0.073725,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,-0.219780,-0.001153,0.004889,0.000000,0.000000,60.000000,2.000000,0.000105,-0.008938,0.046336
0.074821,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.024422,0.000128,0.004889,0.000000,0.000000,60.000000,2.000000,0.000105,-0.008938,0.046336
0.075835,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,-0.024422,-0.000128,0.004889,0.000000,0.000000,60.000000,2.000000,0.000105,-0.008938,0.046336
0.076845,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.009206,0.122101,0.000641,0.004889,0.000000,0.000000,60.000000,2.000000,0.000105,-0.008938,0.046336
0.077756,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.122101,0.000641,0.004889,0.000000,0.000000,60.000000,2.000000,0.003307,-0.010133,0.048647
0.078875,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.170937,0.000897,0.004889,0.000000,0.000000,60.000000,2.000000,0.003307,-0.010133,0.048647
0.079849,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,-0.003069,0.024422,0.000128,0.004889,0.000000,0.000000,60.000000,2.000000,0.003307,-0.010133,0.048647
0.080880,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,-0.122101,-0.000641,0.004889,0.000000,0.000000,60.000000,2.000000,0.003307,-0.010133,0.048647
0.081735,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.009206,-0.170937,-0.000897,0.004889,0.000000,0.000000,60.000000,2.000000,0.003307,-0.010133,0.048647
0.082886,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.024422,0.000128,0.004889,0.000000,0.000000,60.000000,2.000000,0.005448,-0.008777,0.049721
0.083780,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,-0.024422,-0.000128,0.004889,0.000000,0.000000,60.000000,2.000000,0.005448,-0.008777,0.049721
0.084855,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.073257,0.000384,0.004889,0.000000,0.000000,60.000000,2.000000,0.005448,-0.008777,0.049721
0.085723,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.073257,0.000384,0.004889,0.000000,0.000000,60.000000,2.000000,0.005448,-0.008777,0.049721
0.086936,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,-0.024422,-0.000128,0.004889,0.000000,0.000000,60.000000,2.000000,0.005448,-0.008777,0.049721
0.087860,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,-0.024422,-0.000128,0.004889,0.000000,0.000000,60.000000,2.000000,0.001737,-0.005268,0.053295
0.088859,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,-0.122101,-0.000641,0.004889,0.000000,0.000000,60.000000,2.000000,0.001737,-0.005268,0.053295
0.089718,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,-0.024422,-0.000128,0.004889,0.000000,0.000000,60.000000,2.000000,0.001737,-0.005268,0.053295
0.090952,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.073257,0.000384,0.004889,0.000000,0.000000,60.000000,2.000000,0.001737,-0.005268,0.053295
0.091846,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.170937,0.000897,0.004889,0.000000,0.000000,60.000000,2.000000,0.001737,-0.005268,0.053295
0.092961,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,-0.122101,-0.000641,0.004889,0.000000,0.000000,60.000000,2.000000,-0.001078,-0.008128,0.051512
0.093869,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,-0.122101,-0.000641,0.004889,0.000000,0.000000,60.000000,2.000000,-0.001078,-0.008128,0.051512
0.094862,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,-0.073257,-0.000384,0.004889,0.000000,0.000000,60.000000,2.000000,-0.001078,-0.008128,0.051512
0.095810,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,-0.073257,-0.000384,0.004889,0.000000,0.000000,60.000000,2.000000,-0.001078,-0.008128,0.051512
0.096885,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,-0.024422,-0.000128,0.004889,0.000000,0.000000,60.000000,2.000000,0.003105,-0.006561,0.051902
0.097749,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,-0.024422,-0.000128,0.004889,0.000000,0.000000,60.000000,2.000000,0.003105,-0.006561,0.051902
0.098760,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.009206,0.073257,0.000384,0.004889,0.000000,0.000000,60.000000,2.000000,0.003105,-0.006561,0.051902
0.099838,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,-0.219780,-0.001153,0.004889,0.000000,0.000000,60.000000,2.000000,0.003105,-0.006561,0.051902
0.100903,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.009206,0.122101,0.000641,0.004889,0.000000,0.000000,60.000000,2.000000,0.003105,-0.006561,0.051902
0.101764,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,-0.003069,0.268623,0.001410,0.004889,0.000000,0.000000,60.000000,2.000000,0.003105,-0.006561,0.051902
0.102907,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.122101,0.000641,0.004889,0.000000,0.000000,60.000000,2.000000,0.007331,-0.008424,0.058096
0.103798,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.122101,0.000641,0.004889,0.000000,0.000000,60.000000,2.000000,0.007331,-0.008424,0.058096
0.104821,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,-0.024422,-0.000128,0.004889,0.000000,0.000000,60.000000,2.000000,0.007331,-0.008424,0.058096
0.105773,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,-0.024422,-0.000128,0.004889,0.000000,0.000000,60.000000,2.000000,0.007331,-0.008424,0.058096
0.106923,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,-0.024422,-0.000128,0.004889,0.000000,0.000000,60.000000,2.000000,0.011094,-0.010041,0.057130
0.107816,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.009206,-0.170937,-0.000897,0.004889,0.000000,0.000000,60.000000,2.000000,0.011094,-0.010041,0.057130
0.108819,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.009206,-0.170937,-0.000897,0.004889,0.000000,0.000000,60.000000,2.000000,0.011094,-0.010041,0.057130
0.109749,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.009206,-0.610504,-0.003204,0.004889,0.000000,0.000000,60.000000,2.000000,0.011094,-0.010041,0.057130
0.110829,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,-0.317459,-0.001666,0.004889,0.000000,0.000000,60.000000,2.000000,0.011094,-0.010041,0.057130
0.111690,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,-0.317459,-0.001666,0.004889,0.000000,0.000000,60.000000,2.000000,0.011094,-0.010041,0.057130
0.112684,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,-0.024422,-0.000128,0.004889,0.000000,0.000000,60.000000,2.000000,0.012512,-0.009055,0.055459
0.113679,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.009206,0.268623,0.001410,0.004889,0.000000,0.000000,60.000000,2.000000,0.012512,-0.009055,0.055459
0.114693,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,-0.003069,0.073257,0.000384,0.004889,0.000000,0.000000,60.000000,2.000000,0.012512,-0.009055,0.055459
0.115701,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.073257,0.000384,0.004889,0.000000,0.000000,60.000000,2.000000,0.012512,-0.009055,0.055459
0.116727,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.024422,0.000128,0.004889,0.000000,0.000000,60.000000,2.000000,0.012512,-0.009055,0.055459
0.117704,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.122101,0.000641,0.004889,0.000000,0.000000,60.000000,2.000000,0.014396,-0.006945,0.054942
0.118700,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,-0.268623,-0.001410,0.004889,0.000000,0.000000,60.000000,2.000000,0.014396,-0.006945,0.054942
0.119703,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,-0.268623,-0.001410,0.004889,0.000000,0.000000,60.000000,2.000000,0.014396,-0.006945,0.054942
0.120699,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.366302,0.001922,0.004889,0.000000,0.000000,60.000000,2.000000,0.014396,-0.006945,0.054942
0.121700,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,-0.003069,0.122101,0.000641,0.004889,0.000000,0.000000,60.000000,2.000000,0.014396,-0.006945,0.054942
0.122692,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,-0.003069,0.073257,0.000384,0.004889,0.000000,0.000000,60.000000,2.000000,0.012890,-0.007562,0.058710
0.123681,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.366302,0.001922,0.004889,0.000000,0.000000,60.000000,2.000000,0.012890,-0.007562,0.058710
0.124682,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.415138,0.002179,0.004889,0.000000,0.000000,60.000000,2.000000,0.012890,-0.007562,0.058710
0.125701,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.415138,0.002179,0.004889,0.000000,0.000000,60.000000,2.000000,0.012890,-0.007562,0.058710
0.126687,pre_hold,0,0,position_pd,0.000000,0.000000,0.000000,left_hip_roll_joint,0.004889,0.003069,0.415138,0.002179,0.004889,0.000000,0.000000,60.000000,2.000000,0.012890,-0.007562,0.058710
