timestamp_ns,phase_sin,phase_cos,cycle_time,smoothed_speed,cmd_linear_x,cmd_linear_y,cmd_angular_z,base_euler_x,base_euler_y,base_euler_z,base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,action_left_hip_pitch_joint,pos_left_hip_pitch_joint,vel_left_hip_pitch_joint,effort_left_hip_pitch_joint,pos_des_raw_left_hip_pitch_joint,pos_des_lpf_left_hip_pitch_joint,tau_des_raw_left_hip_pitch_joint,tau_des_lpf_left_hip_pitch_joint,is_parallel_left_hip_pitch_joint,action_left_hip_roll_joint,pos_left_hip_roll_joint,vel_left_hip_roll_joint,effort_left_hip_roll_joint,pos_des_raw_left_hip_roll_joint,pos_des_lpf_left_hip_roll_joint,tau_des_raw_left_hip_roll_joint,tau_des_lpf_left_hip_roll_joint,is_parallel_left_hip_roll_joint,action_left_hip_yaw_joint,pos_left_hip_yaw_joint,vel_left_hip_yaw_joint,effort_left_hip_yaw_joint,pos_des_raw_left_hip_yaw_joint,pos_des_lpf_left_hip_yaw_joint,tau_des_raw_left_hip_yaw_joint,tau_des_lpf_left_hip_yaw_joint,is_parallel_left_hip_yaw_joint,action_left_knee_pitch_joint,pos_left_knee_pitch_joint,vel_left_knee_pitch_joint,effort_left_knee_pitch_joint,pos_des_raw_left_knee_pitch_joint,pos_des_lpf_left_knee_pitch_joint,tau_des_raw_left_knee_pitch_joint,tau_des_lpf_left_knee_pitch_joint,is_parallel_left_knee_pitch_joint,action_left_ankle_pitch_joint,pos_left_ankle_pitch_joint,vel_left_ankle_pitch_joint,effort_left_ankle_pitch_joint,pos_des_raw_left_ankle_pitch_joint,pos_des_lpf_left_ankle_pitch_joint,tau_des_raw_left_ankle_pitch_joint,tau_des_lpf_left_ankle_pitch_joint,is_parallel_left_ankle_pitch_joint,action_left_ankle_roll_joint,pos_left_ankle_roll_joint,vel_left_ankle_roll_joint,effort_left_ankle_roll_joint,pos_des_raw_left_ankle_roll_joint,pos_des_lpf_left_ankle_roll_joint,tau_des_raw_left_ankle_roll_joint,tau_des_lpf_left_ankle_roll_joint,is_parallel_left_ankle_roll_joint,action_right_hip_pitch_joint,pos_right_hip_pitch_joint,vel_right_hip_pitch_joint,effort_right_hip_pitch_joint,pos_des_raw_right_hip_pitch_joint,pos_des_lpf_right_hip_pitch_joint,tau_des_raw_right_hip_pitch_joint,tau_des_lpf_right_hip_pitch_joint,is_parallel_right_hip_pitch_joint,action_right_hip_roll_joint,pos_right_hip_roll_joint,vel_right_hip_roll_joint,effort_right_hip_roll_joint,pos_des_raw_right_hip_roll_joint,pos_des_lpf_right_hip_roll_joint,tau_des_raw_right_hip_roll_joint,tau_des_lpf_right_hip_roll_joint,is_parallel_right_hip_roll_joint,action_right_hip_yaw_joint,pos_right_hip_yaw_joint,vel_right_hip_yaw_joint,effort_right_hip_yaw_joint,pos_des_raw_right_hip_yaw_joint,pos_des_lpf_right_hip_yaw_joint,tau_des_raw_right_hip_yaw_joint,tau_des_lpf_right_hip_yaw_joint,is_parallel_right_hip_yaw_joint,action_right_knee_pitch_joint,pos_right_knee_pitch_joint,vel_right_knee_pitch_joint,effort_right_knee_pitch_joint,pos_des_raw_right_knee_pitch_joint,pos_des_lpf_right_knee_pitch_joint,tau_des_raw_right_knee_pitch_joint,tau_des_lpf_right_knee_pitch_joint,is_parallel_right_knee_pitch_joint,action_right_ankle_pitch_joint,pos_right_ankle_pitch_joint,vel_right_ankle_pitch_joint,effort_right_ankle_pitch_joint,pos_des_raw_right_ankle_pitch_joint,pos_des_lpf_right_ankle_pitch_joint,tau_des_raw_right_ankle_pitch_joint,tau_des_lpf_right_ankle_pitch_joint,is_parallel_right_ankle_pitch_joint,action_right_ankle_roll_joint,pos_right_ankle_roll_joint,vel_right_ankle_roll_joint,effort_right_ankle_roll_joint,pos_des_raw_right_ankle_roll_joint,pos_des_lpf_right_ankle_roll_joint,tau_des_raw_right_ankle_roll_joint,tau_des_lpf_right_ankle_roll_joint,is_parallel_right_ankle_roll_joint,clip_count,imu_quat_w,imu_quat_x,imu_quat_y,imu_quat_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_accel_x,imu_accel_y,imu_accel_z
1787645123336432018,0.623951,-0.781463,0.568381,0.374367,0.4,-0,-0.0642612,-0.0285406,0.0454272,0.542259,-0.125559,0.126838,0.0388541,-0.57684,0.40028,-0.420414,-2.51526,0.11158,0.238397,nan,nan,0,-0.710262,-0.00680685,-0.101268,-30.1099,-0.305131,-0.75168,nan,nan,0,0.375661,-0.239593,1.13235,-4.37119,-0.12217,-0.237963,nan,nan,0,-0.183751,0.463365,-0.00920582,-9.35287,0.398125,0.38705,nan,nan,0,0.519176,-0.223884,0.520698,6.2602,0.0495878,nan,8.79047,5.72819,1,0.530801,0.148821,-1.10999,6.94325,0.265401,nan,5.16238,7.02572,1,-0.324702,-0.670073,-0.506338,-0.952377,-0.562351,-0.699253,nan,nan,0,-0.229653,-0.0854249,-0.279252,1.78266,-0.164827,-0.117343,nan,nan,0,-0.098616,0.295008,-0.193328,3.93163,0.260692,0.332919,nan,nan,0,-0.197147,0.762112,-1.10167,-7.69231,0.391427,0.547206,nan,nan,0,0.125126,-0.218277,0.413498,1.16894,-0.147437,nan,1.85915,1.56604,1,-0.141203,0.00746489,-1.2869,-0.546438,-0.0706015,nan,-0.411642,-0.275832,1,0,0.963035,-0.019827,0.018059,0.268036,-0.125559,0.126838,0.0388541,-1.16236,0.480896,6.23037
1787645123346405774,0.540648,-0.841249,0.56868,0.374879,0.4,-0,-0.0371729,-0.0290943,0.0462925,0.542115,-0.0274851,-0.00923775,-0.0634379,-0.531896,0.395678,-0.457238,-2.61295,0.134052,0.182879,nan,nan,0,-0.210667,-0.00853252,-0.162642,-29.4261,-0.0553335,-0.563357,nan,nan,0,0.461855,-0.229046,1.03416,-3.83395,-0.0790723,-0.195915,nan,nan,0,-0.218321,0.463557,0.0153437,-8.62027,0.38084,0.397038,nan,nan,0,0.491227,-0.222372,0.222193,7.12873,0.0356137,nan,8.6962,6.9157,1,0.40936,0.137284,-1.40774,6.99349,0.20468,nan,4.13349,6.77031,1,-0.098617,-0.674866,-0.457238,-0.366302,-0.449308,-0.633117,nan,nan,0,-0.257038,-0.0886846,-0.328352,0.610504,-0.178519,-0.135883,nan,nan,0,-0.0919558,0.292515,-0.14423,1.3431,0.264022,0.290286,nan,nan,0,-0.384013,0.750416,-1.23055,-8.62027,0.297994,0.472064,nan,nan,0,0.0617755,-0.214123,0.557525,1.05262,-0.179112,nan,0.389086,1.65448,1,-0.171031,-0.00604863,-1.20105,-0.522899,-0.0855155,nan,-0.582423,-0.25215,1,0,0.963037,-0.020208,0.018403,0.267975,-0.0274851,-0.00923775,-0.0634379,-0.982241,0.811292,6.87426
1787645123356383240,0.451614,-0.892213,0.568973,0.375382,0.4,-0,-0.0371729,-0.0279699,0.046675,0.541083,0.226203,-0.0513599,-0.137535,-0.494841,0.390883,-0.512475,-3.58974,0.152579,0.141525,nan,nan,0,-0.00646161,-0.00910807,0.0521679,-25.3236,0.0467692,-0.308527,nan,nan,0,0.372765,-0.217925,1.18145,-4.27351,-0.123618,-0.135357,nan,nan,0,-0.232747,0.464132,0.09513,-9.54823,0.373627,0.394364,nan,nan,0,0.384358,-0.222748,-0.103006,7.5588,-0.0178209,nan,7.32695,8.17471,1,0.377944,0.123279,-1.17954,6.16581,0.188972,nan,3.7401,5.72241,1,0.164242,-0.678893,-0.377452,0.21978,-0.317879,-0.544997,nan,nan,0,-0.18315,-0.0915608,-0.279252,-0.952377,-0.141575,-0.159053,nan,nan,0,-0.0183322,0.292899,0.046031,0.170937,0.300834,0.266469,nan,nan,0,-0.512873,0.73661,-1.46991,-12.3321,0.233563,0.383416,nan,nan,0,-0.0752608,-0.205764,0.633168,1.36726,-0.24763,nan,-2.41508,1.20037,1,-0.246132,-0.0139367,-1.21145,-0.523798,-0.123066,nan,-1.4567,-0.330157,1,0,0.963182,-0.019708,0.018748,0.267469,0.226203,-0.0513599,-0.137535,-1.24651,1.11625,7.24192
1787645123366369064,0.357779,-0.933806,0.56926,0.375874,0.4,-0,-0.0371729,-0.025172,0.0454322,0.539601,0.312603,-0.146744,-0.168488,-0.456375,0.384939,-0.622948,-2.8083,0.171813,0.133844,nan,nan,0,0.274527,-0.00642347,0.389727,-16.9719,0.187263,-0.0879635,nan,nan,0,0.33276,-0.20431,1.42695,-3.34554,-0.14362,-0.107374,nan,nan,0,-0.260251,0.46605,0.230153,-10.525,0.359874,0.384658,nan,nan,0,0.365651,-0.222945,-0.178311,8.03011,-0.0271745,nan,7.11943,8.3558,1,0.262626,0.112626,-0.787988,5.21852,0.131313,nan,1.7426,4.556,1,0.416465,-0.681961,-0.279252,2.02686,-0.191767,-0.433252,nan,nan,0,-0.0171489,-0.0942454,-0.230153,-2.12454,-0.0585744,-0.162087,nan,nan,0,0.118002,0.292707,-0.0337563,-0.463982,0.369001,0.271601,nan,nan,0,-0.602988,0.719544,-1.81975,-15.2625,0.188506,0.2986,nan,nan,0,-0.238774,-0.199467,0.7334,0.900149,-0.329387,nan,-5.64731,-0.311078,1,-0.336879,-0.0267511,-1.20011,-0.333911,-0.168439,nan,-2.45049,-0.680018,1,0,0.963422,-0.018181,0.018537,0.266725,0.312603,-0.146744,-0.168488,-0.693661,-1.22886,10.81
1787645123376379274,0.260123,-0.965575,0.569541,0.376357,0.4,-0,-0.0371729,-0.0219979,0.0445758,0.537021,0.377263,0.0375156,-0.36946,-0.610553,0.377653,-0.770247,-2.12454,0.0947235,0.147302,nan,nan,0,0.604034,0.000287533,0.782521,-10.1343,0.352017,0.0783322,nan,nan,0,0.222401,-0.189929,1.4024,-2.12454,-0.1988,-0.115218,nan,nan,0,-0.305835,0.469118,0.328352,-11.16,0.337082,0.372322,nan,nan,0,0.484446,-0.225145,-0.203939,8.03194,0.0322232,nan,9.31379,7.85617,1,0.018174,0.107776,-0.327185,3.8402,0.00908701,nan,-2.46988,3.12373,1,0.687729,-0.683687,-0.101268,4.17583,-0.0561353,-0.307748,nan,nan,0,0.368071,-0.0961628,-0.193328,-2.71062,0.134036,-0.125243,nan,nan,0,0.268373,0.293474,0.113543,-0.952377,0.444187,0.309637,nan,nan,0,-0.472341,0.698259,-2.28005,-15.4579,0.25383,0.231342,nan,nan,0,-0.380987,-0.193154,0.760206,-0.274206,-0.400494,nan,-8.39721,-2.8522,1,-0.509894,-0.040702,-1.251,-0.47776,-0.254947,nan,-4.55084,-1.38874,1,0,0.963804,-0.016514,0.018569,0.26545,0.377263,0.0375156,-0.36946,-0.836853,-2.5128,10.5057
1787645123386375715,0.159674,-0.98717,0.569817,0.376829,0.4,-0,-0.0371729,-0.018683,0.0451419,0.532715,0.329003,0.0262592,-0.447491,-0.165797,0.368832,-0.923681,-1.88034,0.317101,0.13811,nan,nan,0,0.740752,0.0104504,1.12008,-5.25031,0.420376,0.226351,nan,nan,0,0.187482,-0.179766,0.850033,-0.708183,-0.216259,-0.149144,nan,nan,0,0.0531802,0.472761,0.322214,-11.1111,0.51659,0.356176,nan,nan,0,0.314957,-0.227199,-0.333288,8.54549,-0.0525213,nan,6.61365,8.12741,1,-0.0934007,0.106474,-0.0188297,2.62618,-0.0467003,nan,-4.56699,0.580933,1,0.815826,-0.683495,0.101268,7.74115,0.007913,-0.175664,nan,nan,0,1.33273,-0.0978885,-0.156505,-1.44078,0.616363,-0.0195671,nan,nan,0,0.704674,0.293858,-0.0153437,0.415138,0.662337,0.373173,nan,nan,0,-0.498401,0.67525,-2.68512,-15.5556,0.2408,0.215051,nan,nan,0,-0.525407,-0.186808,0.668033,-2.27712,-0.472704,nan,-11.0084,-5.81154,1,-0.795787,-0.0569538,-1.33271,-1.31417,-0.397894,nan,-8.22913,-2.68613,1,0,0.964392,-0.01495,0.019314,0.263344,0.329003,0.0262592,-0.447491,-1.92987,-1.51146,9.22594
1787645123396434697,0.0574862,-0.998346,0.570087,0.377293,0.4,-0,0.116802,-0.0151901,0.0456514,0.527851,0.451865,0.0663478,-0.536329,0.521171,0.358861,-1.03416,-1.5873,0.660585,0.187617,nan,nan,0,0.429817,0.0231061,1.32261,0.170937,0.264909,0.346295,nan,nan,0,-0.00683212,-0.174973,0.33449,-0.366302,-0.313416,-0.187821,nan,nan,0,0.622182,0.475062,0.23629,-11.2576,0.801091,0.401895,nan,nan,0,0.12309,-0.231335,-0.454928,8.75334,-0.148455,nan,3.5832,7.97419,1,-0.0585895,0.105644,-0.181867,0.463485,-0.0292948,nan,-3.77537,-2.28636,1,1.00064,-0.68081,0.33449,10.9646,0.100321,-0.0634539,nan,nan,0,2.29094,-0.0990391,-0.0767183,1.24542,1.09547,0.240043,nan,nan,0,0.975646,0.294433,0.125817,2.02686,0.797823,0.494994,nan,nan,0,-0.472818,0.642077,-3.13929,-11.5507,0.253591,0.226018,nan,nan,0,-0.558372,-0.182487,0.368856,-4.40246,-0.489186,nan,-11.2878,-8.65467,1,-0.943752,-0.0701019,-1.60045,-2.50923,-0.471876,nan,-9.65254,-4.99832,1,0,0.965048,-0.013284,0.020052,0.260964,0.451865,0.0663478,-0.536329,-2.15193,-0.78783,8.15823
1787645123406370910,-0.0453604,-0.998971,0.570352,0.377747,0.4,-0,0.116802,-0.00951939,0.0467867,0.522356,0.655952,0.0390522,-0.534971,0.981754,0.348123,-1.08325,-0.952377,0.890877,0.37589,nan,nan,0,-0.193909,0.0376787,1.50674,4.81075,-0.0469546,0.360744,nan,nan,0,-0.287037,-0.17248,0.273115,-1.3431,-0.453519,-0.243214,nan,nan,0,0.832562,0.476788,0.125817,-4.95727,0.906281,0.562461,nan,nan,0,-0.10346,-0.237735,-0.542279,8.21604,-0.26173,nan,-0.0264051,6.36001,1,0.0781231,0.103303,-0.652432,-1.71466,0.0390616,nan,-0.948597,-3.74138,1,0.973222,-0.675825,0.586123,12.5763,0.0866112,0.0291253,nan,nan,0,2.33287,-0.098464,0.11968,9.98779,1.11644,0.644947,nan,nan,0,0.813578,0.299418,0.721148,3.98046,0.716789,0.65115,nan,nan,0,-0.328372,0.612356,-3.39706,-9.15751,0.325814,0.240315,nan,nan,0,-0.555597,-0.18213,-0.216668,-6.96439,-0.487799,nan,-10.3734,-10.4952,1,-0.796078,-0.0904284,-2.31303,-4.20372,-0.398039,nan,-5.75877,-7.37531,1,0,0.965782,-0.010637,0.021369,0.258253,0.655952,0.0390522,-0.534971,-1.89886,1.98993,7.51237
1787645123416402580,-0.147778,-0.989021,0.570612,0.378192,0.4,-0,0.116802,-0.00238432,0.0468606,0.518145,0.765142,0.0101028,-0.309932,1.10838,0.337577,-1.04029,1.53846,0.954189,0.637336,nan,nan,0,-0.386649,0.0535946,1.66017,2.95483,-0.143325,0.21525,nan,nan,0,-0.352813,-0.170371,0.162642,-3.19902,-0.486406,-0.337017,nan,nan,0,0.766339,0.47813,0.181053,0.463982,0.87317,0.753492,nan,nan,0,-0.150842,-0.244181,-0.724583,7.01056,-0.285421,nan,-0.356517,3.51916,1,0.12348,0.0936222,-1.12806,-3.1512,0.0617402,nan,0.735632,-2.96984,1,1.00525,-0.668155,0.85617,13.0159,0.102624,0.0823806,nan,nan,0,2.03345,-0.0944371,0.567711,21.0745,0.966725,0.972372,nan,nan,0,0.729668,0.31169,1.5006,5.54334,0.674834,0.735097,nan,nan,0,-0.268809,0.574005,-3.5505,-3.44322,0.355596,0.273919,nan,nan,0,-0.454022,-0.187785,-0.865944,-7.36603,-0.437011,nan,-7.42399,-10.8419,1,-0.744362,-0.119474,-3.22933,-5.34365,-0.372181,nan,-2.73723,-7.43594,1,0,0.966354,-0.007154,0.022341,0.256141,0.765142,0.0101028,-0.309932,-0.552689,0.005138,6.35208
1787645123426323161,-0.248681,-0.968585,0.570866,0.378628,0.4,-0,0.116802,0.00564192,0.0476219,0.515503,0.84928,0.0692617,-0.188146,1.22707,0.328372,-0.843896,5.88522,1.01353,0.846871,nan,nan,0,-0.325016,0.0708518,1.73996,-0.805862,-0.112508,0.0191155,nan,nan,0,-0.41326,-0.171137,-0.205604,-5.0061,-0.51663,-0.42813,nan,nan,0,0.717224,0.482732,0.616811,15.116,0.848612,0.864581,nan,nan,0,-0.124756,-0.252708,-1.02143,4.58529,-0.272378,nan,0.843697,1.11092,1,0.116247,0.0812031,-1.12393,-2.99639,0.0581236,nan,0.993515,-1.02476,1,1.06801,-0.657417,1.16304,17.558,0.134006,0.102715,nan,nan,0,1.95898,-0.0840826,1.24283,27.6679,0.929492,1.07438,nan,nan,0,0.703271,0.333934,2.47031,3.2967,0.661636,0.73281,nan,nan,0,-0.191344,0.541599,-3.54436,-7.35043,0.394328,0.317496,nan,nan,0,-0.227767,-0.196855,-1.03067,-16.5264,-0.323884,nan,-2.89999,-9.43128,1,-0.80333,-0.159028,-3.82927,-10.4872,-0.401665,nan,-1.53519,-5.04057,1,0,0.966704,-0.003342,0.023741,0.254769,0.84928,0.0692617,-0.188146,-1.70554,0.894488,7.01116
1787645123436255396,-0.346997,-0.937866,0.571116,0.379056,0.4,-0,0.116802,0.0151424,0.0482534,0.515232,0.894203,-0.157246,0.0519537,1.17002,0.322045,-0.487926,8.32722,0.98501,0.970093,nan,nan,0,-0.191295,0.0858083,1.28579,5.29915,-0.0456476,-0.0986279,nan,nan,0,-0.37642,-0.176315,-0.751834,-3.63858,-0.49821,-0.488867,nan,nan,0,0.674379,0.492128,1.2551,11.3065,0.82719,0.887819,nan,nan,0,-0.0861537,-0.265267,-1.49401,3.21049,-0.253077,nan,2.66766,0.384936,1,0.0747609,0.0718338,-0.444187,-2.11547,0.0373804,nan,-0.367322,0.421947,1,0.701471,-0.645337,1.27965,14.0415,-0.0492646,0.117404,nan,nan,0,1.67047,-0.0698929,1.42081,46.9597,0.785236,1.03362,nan,nan,0,0.53448,0.354067,1.55584,10.4274,0.57724,0.699143,nan,nan,0,-0.272529,0.516097,-2.09593,-28.4982,0.353735,0.35942,nan,nan,0,-0.276609,-0.190417,1.61644,-16.3481,-0.348304,nan,-7.9507,-6.97816,1,-0.767289,-0.169831,0.21769,-9.45344,-0.383644,nan,-6.74094,-3.28454,1,0,0.966737,0.001173,0.025256,0.254518,0.894203,-0.157246,0.0519537,-0.440123,2.18896,7.71795
1787645123446234432,-0.441677,-0.897174,0.57136,0.379475,0.4,-0,-0.125441,0.0114402,0.0397548,0.520004,-1.32785,-0.742674,1.24953,0.701565,0.320127,-0.0767183,14.0415,0.750783,1.0117,nan,nan,0,-0.0895203,0.0950122,0.807072,-0.512817,0.00523985,-0.112265,nan,nan,0,-0.262633,-0.196065,-2.46418,-0.0732574,-0.441316,-0.511229,nan,nan,0,0.618966,0.511302,1.89339,12.6252,0.799483,0.867086,nan,nan,0,0.0899293,-0.279709,-1.62386,0.349441,-0.165035,nan,6.44939,1.2609,1,-0.0741546,0.072007,-0.0989192,-0.0493872,-0.0370773,nan,-3.12415,0.431445,1,-0.0489859,-0.63038,1.60494,11.0134,-0.424493,0.0686654,nan,nan,0,2.47464,-0.057621,1.1569,42.8571,1.18732,0.926291,nan,nan,0,1.779,0.355218,-0.377452,15.3602,1.1995,0.646421,nan,nan,0,-0.346371,0.503057,-0.85617,-17.9976,0.316815,0.373561,nan,nan,0,-0.405074,-0.164327,3.06628,-11.0014,-0.412537,nan,-13.2868,-6.82661,1,-1.16909,-0.144524,3.10904,-6.60834,-0.584546,nan,-17.8642,-4.8635,1,0,0.966211,0.000417,0.020678,0.256918,-1.32785,-0.742674,1.24953,0.123959,-3.69979,34.8397
1787645123456395672,-0.531709,-0.846927,0.5716,0.379885,0.4,-0,-0.125441,0.00317558,0.0384057,0.534643,-0.043469,0.431455,1.20481,0.86206,0.321278,0.199466,12.5763,0.83103,0.932625,nan,nan,0,0.232724,0.101148,0.604536,-9.25519,0.166362,-0.0657654,nan,nan,0,-0.178962,-0.223485,-2.70967,0.268623,-0.399481,-0.491635,nan,nan,0,0.57327,0.529327,1.99773,16.8742,0.776635,0.833276,nan,nan,0,0.00816691,-0.296229,-1.49562,0.774146,-0.205917,nan,5.40438,3.52903,1,-0.0993244,0.075772,-0.00388886,-0.0297029,-0.0496622,nan,-3.75719,-0.960277,1,1.24286,-0.612356,1.88112,9.40171,0.22143,-0.122006,nan,nan,0,2.7722,-0.0468831,1.09553,31.2821,1.3361,0.96172,nan,nan,0,2.26704,0.346972,-0.71501,11.4042,1.44352,0.802487,nan,nan,0,-0.379378,0.497113,-0.579986,-7.25275,0.300311,0.355164,nan,nan,0,0.127223,-0.136443,2.97838,-5.3167,-0.146389,nan,-4.81568,-9.54512,1,-1.29607,-0.106184,3.93023,-4.72291,-0.648033,nan,-22.1508,-10.7249,1,0,0.96431,-0.003541,0.018939,0.264071,-0.043469,0.431455,1.20481,9.42516,3.49155,18.502
1787645123466348238,-0.616129,-0.787645,0.571834,0.380287,0.4,-0,-0.125441,0.00882253,0.0441936,0.543206,0.603611,0.492823,0.785402,1.05739,0.325496,0.537024,9.40171,0.928695,0.849952,nan,nan,0,0.400969,0.108435,0.788659,-13.7485,0.250484,0.0332279,nan,nan,0,-0.593186,-0.243427,-1.39013,-6.32478,-0.606593,-0.448896,nan,nan,0,0.381313,0.552721,2.20027,4.81075,0.680657,0.800707,nan,nan,0,-0.239818,-0.308569,-1.36503,3.02809,-0.329909,nan,1.30065,5.24446,1,0.020982,0.0742383,-0.0686818,-0.520779,0.010491,nan,-1.8094,-2.57379,1,2.07326,-0.59203,2.0591,4.22466,0.63663,-0.106587,nan,nan,0,1.95975,-0.0340357,1.41468,29.0843,0.929875,1.12917,nan,nan,0,1.78951,0.351766,1.18759,9.89011,1.20476,1.1153,nan,nan,0,-0.340505,0.490402,-0.708872,-6.08059,0.319748,0.326431,nan,nan,0,0.629673,-0.112187,2.36825,-6.81268,0.104837,nan,4.04344,-9.39272,1,-1.23162,-0.0732274,2.79893,-8.43691,-0.615809,nan,-20.4759,-17.3692,1,0,0.963123,-0.001679,0.022468,0.268114,0.603611,0.492823,0.785402,-8.84977,9.96671,2.92842
1787645123476310691,-0.694029,-0.719947,0.572064,0.380682,0.4,-0,-0.125441,0.0149667,0.0431651,0.550032,0.568076,-0.669055,0.455902,1.08433,0.332783,0.776384,11.0623,0.942165,0.8523,nan,nan,0,0.233657,0.11879,1.14463,-8.08303,0.166828,0.150221,nan,nan,0,-0.682932,-0.247646,-0.303802,-5.59219,-0.651466,-0.481598,nan,nan,0,0.307449,0.573622,2.36598,2.95483,0.643725,0.74958,nan,nan,0,-0.215232,-0.316803,-0.896517,3.79891,-0.317616,nan,1.31631,4.41265,1,-0.0616623,0.0660383,-0.761879,-1.91655,-0.0308312,nan,-1.76327,-2.77092,1,0.775752,-0.570937,2.10207,10.1343,-0.0121241,0.19268,nan,nan,0,1.01034,-0.0169702,1.78906,38.0708,0.45517,1.13879,nan,nan,0,1.04941,0.378228,3.10247,14.6764,0.834705,1.27491,nan,nan,0,-0.462092,0.482156,-0.892995,-4.7619,0.258954,0.312726,nan,nan,0,-0.0140787,-0.0958623,1.44559,-5.0949,-0.217039,nan,-6.40958,-4.14968,1,-1.16499,-0.0616081,0.52619,-15.277,-0.582497,nan,-16.416,-20.4102,1,0,0.962213,0.00134,0.022801,0.271336,0.568076,-0.669055,0.455902,-0.175045,-4.46858,-1.61308
1787645123486261577,-0.764569,-0.644542,0.57229,0.381068,0.4,-0,-0.125441,0.0172858,0.0379918,0.554535,-0.0499655,-0.258629,0.401978,1.01257,0.34007,0.708872,16.9231,0.906285,0.894882,nan,nan,0,-0.150065,0.129911,1.07098,-1.39194,-0.0250323,0.200524,nan,nan,0,-0.735088,-0.253015,-0.71501,-4.61539,-0.677544,-0.565922,nan,nan,0,0.497278,0.599892,2.38439,-3.49207,0.738639,0.691316,nan,nan,0,-0.0996161,-0.323216,-0.512725,3.05433,-0.259808,nan,2.98837,2.61745,1,0.0152911,0.0562024,-1.24183,-1.83554,0.00764554,nan,0.406047,-2.09081,1,-0.228055,-0.551187,1.90567,23.37,-0.514028,0.272402,nan,nan,0,1.46031,9.58443e-05,1.5988,48.9622,0.680157,0.88406,nan,nan,0,0.798175,0.41025,3.05337,19.5604,0.709087,1.15842,nan,nan,0,-0.177163,0.472952,-1.07098,-4.32234,0.401419,0.293406,nan,nan,0,-0.222318,-0.0896943,0.131222,1.69497,-0.321159,nan,-8.2981,-2.00186,1,-1.20591,-0.0639712,-0.157431,-21.4883,-0.602953,nan,-15.9333,-19.2959,1,0,0.961642,0.003112,0.020634,0.273511,-0.0499655,-0.258629,0.401978,4.39327,-6.4561,3.72947
1787645123496374656,-0.826985,-0.562223,0.572511,0.381447,0.4,-0,-0.0899448,0.0157006,0.0338456,0.556103,-0.0231957,-0.568743,0.106057,0.981803,0.346206,0.579986,18.5836,0.890901,0.916877,nan,nan,0,-0.415058,0.13854,0.757972,6.17827,-0.157529,0.133395,nan,nan,0,-0.602435,-0.267205,-1.75837,-2.3199,-0.611217,-0.637006,nan,nan,0,0.853591,0.623285,2.31688,-7.78999,0.916795,0.684941,nan,nan,0,-0.0302454,-0.327623,-0.226214,1.80047,-0.225123,nan,3.92684,2.0097,1,0.0969823,0.0433452,-1.6496,-1.49172,0.0484911,nan,2.62878,-0.819299,1,-0.853299,-0.534504,1.56811,25.6654,-0.826649,-0.0126907,nan,nan,0,2.20895,0.010067,0.69046,51.5018,1.05448,0.684423,nan,nan,0,0.534361,0.429617,1.24283,22.3443,0.577181,0.929088,nan,nan,0,-0.053601,0.460489,-1.10781,-12.1856,0.4632,0.318198,nan,nan,0,-0.281865,-0.0938409,-0.658046,-0.0402929,-0.350933,nan,-8.01114,-3.9673,1,-1.0961,-0.0556443,1.42751,-22.002,-0.548049,nan,-16.9134,-17.4481,1,0,0.961461,0.002903,0.018426,0.274307,-0.0231957,-0.568743,0.106057,-4.88843,-2.36811,7.59845
1787645123506323123,-0.8806,-0.473861,0.572727,0.381818,0.4,-0,-0.0899448,0.0169347,0.0259694,0.559549,0.131267,-1.00533,0.664817,0.945511,0.351766,0.567711,14.0415,0.872755,0.911954,nan,nan,0,-0.520668,0.144484,0.543161,1.05006,-0.210334,-0.0043868,nan,nan,0,-0.4541,-0.290981,-2.55624,-1.73382,-0.53705,-0.652564,nan,nan,0,0.978069,0.643803,2.26164,-8.81563,0.979035,0.768013,nan,nan,0,-0.0640916,-0.329898,-0.00297807,1.12639,-0.242046,nan,3.07929,2.57796,1,0.093976,0.0258785,-1.78984,-0.849876,0.046988,nan,3.31805,1.06236,1,-1.03627,-0.520699,1.32261,11.4042,-0.918136,-0.431501,nan,nan,0,1.90702,0.0108337,-0.101268,31.6239,0.903509,0.755175,nan,nan,0,0.641858,0.430576,-0.0276184,15.0672,0.630929,0.721869,nan,nan,0,-0.242277,0.450709,-0.911407,-8.62027,0.368861,0.385197,nan,nan,0,-0.292538,-0.104237,-1.27256,-2.63035,-0.356269,nan,-6.91227,-6.18185,1,-1.1616,-0.0260333,3.32131,-19.0866,-0.580801,nan,-21.625,-17.2964,1,0,0.961032,0.004552,0.014817,0.276,0.131267,-1.00533,0.664817,0.621117,3.19517,17.316
