timestamp_ns,phase_sin,phase_cos,cmd_linear_x,cmd_linear_y,cmd_angular_z,base_euler_x,base_euler_y,base_euler_z,base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,action_left_hip_pitch_joint,pos_left_hip_pitch_joint,vel_left_hip_pitch_joint,effort_left_hip_pitch_joint,pos_des_raw_left_hip_pitch_joint,pos_des_lpf_left_hip_pitch_joint,tau_des_raw_left_hip_pitch_joint,tau_des_lpf_left_hip_pitch_joint,is_parallel_left_hip_pitch_joint,action_left_hip_roll_joint,pos_left_hip_roll_joint,vel_left_hip_roll_joint,effort_left_hip_roll_joint,pos_des_raw_left_hip_roll_joint,pos_des_lpf_left_hip_roll_joint,tau_des_raw_left_hip_roll_joint,tau_des_lpf_left_hip_roll_joint,is_parallel_left_hip_roll_joint,action_left_hip_yaw_joint,pos_left_hip_yaw_joint,vel_left_hip_yaw_joint,effort_left_hip_yaw_joint,pos_des_raw_left_hip_yaw_joint,pos_des_lpf_left_hip_yaw_joint,tau_des_raw_left_hip_yaw_joint,tau_des_lpf_left_hip_yaw_joint,is_parallel_left_hip_yaw_joint,action_left_knee_pitch_joint,pos_left_knee_pitch_joint,vel_left_knee_pitch_joint,effort_left_knee_pitch_joint,pos_des_raw_left_knee_pitch_joint,pos_des_lpf_left_knee_pitch_joint,tau_des_raw_left_knee_pitch_joint,tau_des_lpf_left_knee_pitch_joint,is_parallel_left_knee_pitch_joint,action_left_ankle_pitch_joint,pos_left_ankle_pitch_joint,vel_left_ankle_pitch_joint,effort_left_ankle_pitch_joint,pos_des_raw_left_ankle_pitch_joint,pos_des_lpf_left_ankle_pitch_joint,tau_des_raw_left_ankle_pitch_joint,tau_des_lpf_left_ankle_pitch_joint,is_parallel_left_ankle_pitch_joint,action_left_ankle_roll_joint,pos_left_ankle_roll_joint,vel_left_ankle_roll_joint,effort_left_ankle_roll_joint,pos_des_raw_left_ankle_roll_joint,pos_des_lpf_left_ankle_roll_joint,tau_des_raw_left_ankle_roll_joint,tau_des_lpf_left_ankle_roll_joint,is_parallel_left_ankle_roll_joint,action_right_hip_pitch_joint,pos_right_hip_pitch_joint,vel_right_hip_pitch_joint,effort_right_hip_pitch_joint,pos_des_raw_right_hip_pitch_joint,pos_des_lpf_right_hip_pitch_joint,tau_des_raw_right_hip_pitch_joint,tau_des_lpf_right_hip_pitch_joint,is_parallel_right_hip_pitch_joint,action_right_hip_roll_joint,pos_right_hip_roll_joint,vel_right_hip_roll_joint,effort_right_hip_roll_joint,pos_des_raw_right_hip_roll_joint,pos_des_lpf_right_hip_roll_joint,tau_des_raw_right_hip_roll_joint,tau_des_lpf_right_hip_roll_joint,is_parallel_right_hip_roll_joint,action_right_hip_yaw_joint,pos_right_hip_yaw_joint,vel_right_hip_yaw_joint,effort_right_hip_yaw_joint,pos_des_raw_right_hip_yaw_joint,pos_des_lpf_right_hip_yaw_joint,tau_des_raw_right_hip_yaw_joint,tau_des_lpf_right_hip_yaw_joint,is_parallel_right_hip_yaw_joint,action_right_knee_pitch_joint,pos_right_knee_pitch_joint,vel_right_knee_pitch_joint,effort_right_knee_pitch_joint,pos_des_raw_right_knee_pitch_joint,pos_des_lpf_right_knee_pitch_joint,tau_des_raw_right_knee_pitch_joint,tau_des_lpf_right_knee_pitch_joint,is_parallel_right_knee_pitch_joint,action_right_ankle_pitch_joint,pos_right_ankle_pitch_joint,vel_right_ankle_pitch_joint,effort_right_ankle_pitch_joint,pos_des_raw_right_ankle_pitch_joint,pos_des_lpf_right_ankle_pitch_joint,tau_des_raw_right_ankle_pitch_joint,tau_des_lpf_right_ankle_pitch_joint,is_parallel_right_ankle_pitch_joint,action_right_ankle_roll_joint,pos_right_ankle_roll_joint,vel_right_ankle_roll_joint,effort_right_ankle_roll_joint,pos_des_raw_right_ankle_roll_joint,pos_des_lpf_right_ankle_roll_joint,tau_des_raw_right_ankle_roll_joint,tau_des_lpf_right_ankle_roll_joint,is_parallel_right_ankle_roll_joint,clip_count,imu_quat_w,imu_quat_x,imu_quat_y,imu_quat_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_accel_x,imu_accel_y,imu_accel_z
1787020724765487849,-0.860196,-0.509963,0.025,-0.985,0,-0.00438809,-0.0341397,1.66346,0.445278,-0.855763,-0.444587,0.116453,0.610246,-0.046031,1.44078,0.458227,0.631226,nan,nan,0,0.307868,-0.159441,1.51287,7.00854,0.203934,0.0409743,nan,nan,0,0.030344,-0.312649,-0.138092,3.49207,-0.294828,-0.274321,nan,nan,0,1.06914,0.655691,4.23789,5.25031,1.02457,0.997659,nan,nan,0,0.0226084,-0.0648404,-1.40907,-4.33601,-0.198696,nan,-2.57133,-3.74088,1,-0.119119,-0.0874991,0.545577,-0.173157,-0.0595595,nan,0.0198226,-0.0486561,1,-1.60938,-0.469884,-0.66591,-5.83639,-1.20469,-0.834419,nan,nan,0,1.41117,0.0380626,0.365176,44.5177,0.655586,0.660483,nan,nan,0,0.266973,0.365189,-2.09593,4.07815,0.443487,0.237995,nan,nan,0,-0.509272,0.461064,-0.727284,-16.4835,0.235364,0.342734,nan,nan,0,-0.511259,-0.0570539,-1.67933,-4.20637,-0.46563,nan,-11.7812,-13.3205,1,-1.20758,-0.0108678,2.77893,-9.82126,-0.603789,nan,-21.956,-18.7423,1,0,0.673524,0.011138,-0.013119,0.738964,0.445278,-0.855763,-0.444587,-2.64411,3.71638,19.129
1787020724775395173,-0.902275,-0.431162,0.025,-0.985,0,0.00243737,-0.0392318,1.66526,0.509712,-0.120363,0.500748,0.121465,0.609671,-0.046031,-0.610504,0.460733,0.563877,nan,nan,0,0.411181,-0.145251,1.4024,2.61295,0.255591,0.0970579,nan,nan,0,0.360554,-0.316676,-0.365176,3.44322,-0.129723,-0.277182,nan,nan,0,0.902563,0.699985,3.88192,1.97802,0.941282,0.986569,nan,nan,0,0.0149622,-0.0811277,-1.75864,-2.45611,-0.202519,nan,-1.61074,-2.34574,1,-0.161345,-0.081908,0.565671,-0.137343,-0.0806727,nan,-0.811449,-0.25206,1,-0.464443,-0.477746,-0.788659,-8.37607,-0.632221,-0.929571,nan,nan,0,0.883719,0.0372953,-0.156505,24.6886,0.391859,0.616517,nan,nan,0,0.824683,0.344672,-1.85657,3.34554,0.722342,0.333887,nan,nan,0,-0.443609,0.457805,-0.131955,-16.2882,0.268195,0.310903,nan,nan,0,-0.473137,-0.0814976,-2.75376,-10.3474,-0.446569,nan,-8.64685,-11.7429,1,-1.14262,-0.00477853,-0.396138,-13.2824,-0.571308,nan,-16.4017,-20.995,1,0,0.672782,0.015329,-0.012298,0.739578,0.509712,-0.120363,0.500748,2.48531,8.07072,29.6118
1787020724785396916,-0.937244,-0.348674,0.025,-0.985,0,0.0108499,-0.0408301,1.6711,0.67757,-0.0109059,1.02785,0.238429,0.610437,0.11968,-3.5409,0.519214,0.496283,nan,nan,0,0.242944,-0.129719,1.61721,0.561661,0.171472,0.18008,nan,nan,0,0.404629,-0.316292,0.402001,-0.610504,-0.107686,-0.232813,nan,nan,0,0.827766,0.737569,3.6487,1.63614,0.903883,0.975439,nan,nan,0,0.00384932,-0.0995409,-1.88639,-1.94106,-0.208075,nan,-0.969112,-1.57495,1,-0.160816,-0.0760313,0.586707,-0.346508,-0.080408,nan,-1.01136,-0.494829,1,-0.434413,-0.485225,-0.745697,-10.4274,-0.617207,-0.902226,nan,nan,0,0.28607,0.0363369,-0.0337563,17.3626,0.093035,0.53859,nan,nan,0,0.922284,0.332975,-0.757972,2.27106,0.771142,0.502182,nan,nan,0,-0.470164,0.45838,0.162642,-25.6166,0.254918,0.276519,nan,nan,0,-0.414188,-0.108303,-2.43782,-14.7881,-0.417094,nan,-7.15096,-9.94055,1,-1.09808,-0.030425,-3.21875,-17.4794,-0.549042,nan,-10.7304,-19.099,1,0,0.670537,0.018778,-0.00967,0.741575,0.67757,-0.0109059,1.02785,1.3138,7.41394,18.6536
1787020724795417275,-0.964811,-0.262945,0.025,-0.985,0,0.0189159,-0.0440927,1.68134,0.900043,-0.436967,0.771636,0.25467,0.612164,0.181053,-4.32234,0.527335,0.48133,nan,nan,0,0.237391,-0.111887,1.83816,4.22466,0.168695,0.210184,nan,nan,0,0.304996,-0.305938,1.14463,-1.68498,-0.157502,-0.16407,nan,nan,0,0.848856,0.772467,3.44616,-3.5409,0.914428,0.943724,nan,nan,0,-0.0425023,-0.118048,-1.97626,-1.64946,-0.231251,nan,-0.99774,-0.99971,1,-0.156031,-0.0732365,0.37636,-0.180267,-0.0780155,nan,-0.70791,-0.780875,1,-0.911708,-0.492703,-0.721148,-9.20635,-0.855854,-0.757957,nan,nan,0,-0.0337896,0.0380626,0.254703,14.0904,-0.0668948,0.349582,nan,nan,0,0.804355,0.332783,0.174916,6.61783,0.712178,0.667567,nan,nan,0,-0.564672,0.461639,0.402001,-28.4982,0.207664,0.25961,nan,nan,0,-0.570398,-0.124907,-1.36821,-14.1945,-0.495199,nan,-10.9079,-8.40702,1,-1.06352,-0.0753543,-4.73796,-17.8642,-0.531759,nan,-6.58522,-14.4367,1,0,0.666614,0.022731,-0.007657,0.745016,0.900043,-0.436967,0.771636,10.4083,1.00631,11.5556
1787020724805386979,-0.984442,-0.17571,0,-0.97,0,0.0254469,-0.0471234,1.68908,0.343106,-0.00345743,0.747778,0.180865,0.613506,0.107406,-2.61295,0.490432,0.498948,nan,nan,0,0.0745506,-0.0930948,1.86271,9.84127,0.0872753,0.197309,nan,nan,0,0.274793,-0.293858,1.24283,-0.415138,-0.172604,-0.135749,nan,nan,0,0.701036,0.804873,3.13315,-5.29915,0.840518,0.919596,nan,nan,0,-0.0301561,-0.138619,-2.04596,-1.11526,-0.225078,nan,0.0428954,-0.655686,1,-0.124634,-0.0692058,0.218007,-0.307918,-0.0623171,nan,-0.12035,-0.844782,1,-0.620368,-0.499606,-0.678185,-6.08059,-0.710184,-0.730677,nan,nan,0,0.295193,0.0411305,0.316077,11.5018,0.0975967,0.125278,nan,nan,0,1.0474,0.33796,0.64136,9.69475,0.833699,0.740047,nan,nan,0,-0.488742,0.467775,0.610673,-29.2796,0.245629,0.23789,nan,nan,0,-0.589575,-0.130897,-0.447048,-11.6088,-0.504787,nan,-12.4156,-8.86742,1,-1.04628,-0.120275,-4.95629,-13.8089,-0.523139,nan,-4.65148,-9.46361,1,0,0.663612,0.02606,-0.006134,0.747597,0.343106,-0.00345743,0.747778,6.05164,-3.08412,11.3473
1787020724815430367,-0.996256,-0.0864555,0,-0.97,0,0.0253875,-0.0453468,1.6925,0.154919,0.13802,-0.06354,0.118039,0.613506,-0.0398932,-0.366302,0.45902,0.505168,nan,nan,0,0.0907903,-0.0754538,1.75223,5.20146,0.0953952,0.153576,nan,nan,0,0.172464,-0.283503,0.892995,2.0757,-0.223768,-0.144627,nan,nan,0,0.657894,0.834211,2.85083,-6.32478,0.818947,0.887072,nan,nan,0,-0.0769349,-0.157219,-2.03776,-0.706551,-0.248467,nan,-0.137055,-0.23826,1,-0.0753829,-0.0700497,0.0702532,-0.744496,-0.0376914,nan,0.865369,-0.565582,1,-0.518685,-0.506125,-0.635223,-5.10378,-0.659342,-0.73831,nan,nan,0,0.893464,0.0426645,0.0521679,8.66911,0.396732,0.0300391,nan,nan,0,0.695612,0.346206,0.892995,10.4274,0.657806,0.783065,nan,nan,0,-0.44515,0.474295,0.653635,-30.7448,0.267425,0.230087,nan,nan,0,-0.684122,-0.130393,0.210712,-11.197,-0.552061,nan,-15.0744,-10.7188,1,-0.960116,-0.167946,-4.43203,-9.92418,-0.480058,nan,-2.71533,-5.84401,1,0,0.662357,0.025386,-0.005523,0.748737,0.154919,0.13802,-0.06354,-3.77283,-3.61756,9.70802
1787020724825401043,-0.999995,0.00301313,0,-0.97,0,0.0294096,-0.0436808,1.69097,0.554421,0.236893,-0.191507,0.369762,0.611397,-0.273115,1.24542,0.584881,0.489479,nan,nan,0,0.0118453,-0.0581965,1.71541,3.68742,0.0559227,0.112753,nan,nan,0,0.0784527,-0.277367,0.555436,2.17339,-0.270774,-0.177356,nan,nan,0,0.584533,0.860672,2.57465,-11.0134,0.782267,0.84907,nan,nan,0,-0.0809868,-0.177832,-2.01416,-0.510336,-0.250493,nan,0.478108,0.0949745,1,-0.0860393,-0.0677312,0.0355504,-0.526351,-0.0430197,nan,0.68802,0.0673972,1,-0.170479,-0.512453,-0.653635,-4.46886,-0.48524,-0.709335,nan,nan,0,0.458986,0.0407467,-0.28539,6.03175,0.179493,0.137037,nan,nan,0,0.564267,0.35656,1.10781,10.232,0.592134,0.761143,nan,nan,0,-0.350267,0.479856,0.567711,-25.4212,0.314867,0.243063,nan,nan,0,-0.413166,-0.125691,0.601193,-10.8438,-0.416583,nan,-11.083,-13.082,1,-0.954455,-0.205518,-3.12023,-7.41666,-0.477228,nan,-3.47095,-3.71608,1,0,0.662896,0.026092,-0.003485,0.748247,0.554421,0.236893,-0.191507,-5.22423,4.18309,8.76688
1787020724835418195,-0.995679,0.0928659,0,-0.97,0,0.0360998,-0.0411904,1.68878,0.678684,0.173658,-0.23951,0.335757,0.607562,-0.426551,0.512817,0.567879,0.51154,nan,nan,0,0.131257,-0.0411305,1.68472,1.92918,0.115628,0.0815426,nan,nan,0,0.0915616,-0.269889,0.874582,-0.317459,-0.264219,-0.223513,nan,nan,0,0.635274,0.883874,2.23095,-12.9182,0.807637,0.813074,nan,nan,0,-0.102036,-0.196422,-1.9267,-0.354512,-0.261018,nan,0.629177,0.396548,1,-0.0747764,-0.0690186,-0.0693109,0.143477,-0.0373882,nan,1.05288,0.591756,1,-0.475622,-0.519356,-0.696597,-2.02686,-0.637811,-0.621307,nan,nan,0,0.0958127,0.0363369,-0.475651,9.79243,-0.00209366,0.220164,nan,nan,0,0.40922,0.369599,1.39013,7.39927,0.51461,0.683246,nan,nan,0,-0.476557,0.484075,0.346765,-21.4164,0.251722,0.273537,nan,nan,0,-0.501019,-0.119111,0.500598,-11.6185,-0.46051,nan,-12.6999,-13.4653,1,-0.875254,-0.227088,-1.88876,-5.36358,-0.437627,nan,-3.48302,-3.1716,1,0,0.663661,0.027378,-0.000186,0.747532,0.678684,0.173658,-0.23951,-3.4216,-0.51758,6.56565
1787020724845486199,-0.983354,0.181699,0,-0.97,0,0.0427702,-0.0398522,1.68695,0.707888,0.0058372,-0.0821085,0.242383,0.602767,-0.475651,-0.21978,0.521192,0.547472,nan,nan,0,0.174272,-0.0246401,1.64176,0.854698,0.137136,0.0807771,nan,nan,0,0.100671,-0.259151,1.02802,-2.41758,-0.259664,-0.255934,nan,nan,0,0.541741,0.903433,1.85043,-20,0.760871,0.797251,nan,nan,0,-0.101467,-0.214964,-1.81963,-0.468227,-0.260734,nan,1.1275,0.666526,1,-0.0244966,-0.0684758,-0.110359,0.641357,-0.0122483,nan,1.85236,0.931696,1,-0.507103,-0.526451,-0.684322,-2.02686,-0.653552,-0.582396,nan,nan,0,-0.211608,0.0313511,-0.481788,7.64347,-0.155804,0.160876,nan,nan,0,0.377843,0.382638,1.27965,4.46886,0.498921,0.594047,nan,nan,0,-0.558014,0.485992,0.150367,-19.2674,0.210993,0.280715,nan,nan,0,-0.669997,-0.116854,0.121769,-11.8591,-0.544998,nan,-15.1677,-12.8807,1,-0.755416,-0.239159,-0.796443,-4.78436,-0.377708,nan,-2.96179,-3.45712,1,0,0.664269,0.029094,0.002725,0.746922,0.707888,0.0058372,-0.0821085,-5.143,-0.403162,5.89977
1787020724855353280,-0.963264,0.268554,0,-0.955,0,0.0490055,-0.0404286,1.68733,0.665558,-0.0997789,0.0868765,0.0869881,0.59759,-0.543161,0.708183,0.443494,0.550919,nan,nan,0,0.218937,-0.00853252,1.61721,-0.903542,0.159469,0.104845,nan,nan,0,0.133006,-0.251864,0.635223,-2.41758,-0.243497,-0.266396,nan,nan,0,0.380862,0.919156,1.42081,-17.1673,0.680431,0.783122,nan,nan,0,-0.0558621,-0.231472,-1.68942,0.396943,-0.237931,nan,2.30807,0.951971,1,-0.0188498,-0.0686537,0.0330688,0.735847,-0.00942492,nan,1.72726,1.35405,1,-0.576413,-0.532779,-0.622948,-1.48962,-0.688206,-0.605482,nan,nan,0,-0.270389,0.0267491,-0.457238,5.88522,-0.185195,0.0159117,nan,nan,0,0.38574,0.39491,1.18759,1.8315,0.50287,0.528026,nan,nan,0,-0.556733,0.486375,-0.0276184,-18.3883,0.211633,0.254898,nan,nan,0,-0.710669,-0.116786,-0.163055,-12.3205,-0.565335,nan,-15.4546,-13.3438,1,-0.700719,-0.239351,0.0297335,-4.5083,-0.350359,nan,-3.37486,-3.64983,1,0,0.664023,0.031379,0.004868,0.747036,0.665558,-0.0997789,0.0868765,-0.805215,-0.936247,6.23635
1787020724865372347,-0.935231,0.354039,0,-0.955,0,0.0545862,-0.0401258,1.68811,0.433412,0.12552,0.153353,-0.0948307,0.59203,-0.537024,-0.317459,0.352585,0.511589,nan,nan,0,0.319696,0.00738239,1.56197,0.317459,0.209848,0.134028,nan,nan,0,0.201565,-0.247646,0.322214,-1.44078,-0.209218,-0.260279,nan,nan,0,0.197885,0.929127,0.991194,-13.3089,0.588943,0.742311,nan,nan,0,-0.0494902,-0.244017,-1.52417,0.480996,-0.234745,nan,2.61078,1.5477,1,-0.00854972,-0.0745337,0.229313,0.971601,-0.00427486,nan,1.7638,1.65768,1,-0.297702,-0.538148,-0.5002,-2.36874,-0.548851,-0.645782,nan,nan,0,-0.13682,0.0217638,-0.543161,2.02686,-0.11841,-0.113546,nan,nan,0,0.360963,0.404498,0.807072,1.73382,0.490482,0.498845,nan,nan,0,-0.518465,0.485417,-0.14423,-21.3187,0.230767,0.227194,nan,nan,0,-0.682436,-0.120986,-0.376175,-12.5969,-0.551218,nan,-14.4939,-14.3519,1,-0.618483,-0.236064,0.604173,-4.3385,-0.309242,nan,-3.10159,-3.73899,1,0,0.663647,0.033116,0.007066,0.747278,0.433412,0.12552,0.153353,-0.126326,-1.0774,4.4274
1787020724875423933,-0.899573,0.43677,0,-0.955,0,0.0566837,-0.0396564,1.69104,0.174595,-0.00768744,0.379305,-0.19569,0.586853,-0.506338,-1.19658,0.302155,0.438703,nan,nan,0,0.24909,0.0223389,1.48833,0.903542,0.174545,0.17,nan,nan,0,0.202704,-0.246879,-0.00920582,-0.317459,-0.208648,-0.23935,nan,nan,0,0.248915,0.935839,0.444963,-16.6789,0.614458,0.67212,nan,nan,0,-0.0503239,-0.25852,-1.36828,0.914102,-0.235162,nan,2.86996,2.2491,1,0.0303934,-0.066914,0.492125,1.18522,0.0151967,nan,1.72513,1.66876,1,-0.539942,-0.542558,-0.414276,-2.8083,-0.669971,-0.63147,nan,nan,0,-0.216722,0.0158191,-0.616811,-0.415138,-0.158361,-0.158787,nan,nan,0,0.531519,0.408525,0.230153,2.95483,0.57576,0.489897,nan,nan,0,-0.585114,0.483307,-0.199466,-24.3468,0.197443,0.218918,nan,nan,0,-0.742823,-0.12521,-0.593116,-13.1795,-0.581411,nan,-15.0774,-14.7478,1,-0.595486,-0.227005,1.00141,-4.46532,-0.297743,nan,-3.62424,-3.68945,1,0,0.662523,0.033625,0.008055,0.748242,0.174595,-0.00768744,0.379305,-1.21816,-0.675465,5.02295
1787020724885370021,-0.856983,0.515345,0,-0.955,0,0.057192,-0.0396086,1.69501,-0.0560304,0.0923679,0.388123,-0.2345,0.582251,-0.469513,-3.44322,0.28275,0.361996,nan,nan,0,0.105168,0.0365286,1.37785,3.19902,0.102584,0.186772,nan,nan,0,0.145655,-0.247071,0.0276184,0.170937,-0.237172,-0.219263,nan,nan,0,0.0540446,0.936797,-0.0705805,-18.779,0.517022,0.622052,nan,nan,0,-0.0753914,-0.27103,-1.15164,1.49615,-0.247696,nan,2.54415,2.73171,1,0.136575,-0.0584567,0.780763,1.16441,0.0682874,nan,2.63118,1.56074,1,-0.37672,-0.546202,-0.33449,-3.00366,-0.58836,-0.626424,nan,nan,0,-0.178424,0.00872469,-0.757972,-0.757019,-0.139212,-0.162823,nan,nan,0,0.466716,0.408525,-0.0276184,3.10134,0.543358,0.515681,nan,nan,0,-0.618182,0.481198,-0.242428,-24.0049,0.180909,0.211871,nan,nan,0,-0.830402,-0.133683,-0.791075,-14.0292,-0.625201,nan,-16.0165,-14.795,1,-0.419614,-0.215907,1.40329,-4.47152,-0.209807,nan,-1.92193,-3.75759,1,0,0.66103,0.033759,0.008328,0.749553,-0.0560304,0.0923679,0.388123,0.624732,0.014878,5.36034
1787020724895427731,-0.80713,0.590374,0,-0.955,0,0.0552845,-0.0385001,1.69838,-0.259476,0.166397,0.243762,-0.218876,0.577265,-0.512475,-4.17583,0.290562,0.307489,nan,nan,0,-0.105001,0.049376,1.24283,3.58974,-0.00250034,0.161158,nan,nan,0,0.0532776,-0.246879,-0.0153437,0.805862,-0.283361,-0.218523,nan,nan,0,-0.286906,0.932962,-0.543161,-18.6325,0.346547,0.574014,nan,nan,0,-0.116538,-0.279618,-0.867318,1.52969,-0.268269,nan,1.69817,2.80197,1,0.230884,-0.0500121,1.0722,0.998982,0.115442,nan,3.35532,1.77417,1,0.0133787,-0.548886,-0.248566,-2.5641,-0.393311,-0.619682,nan,nan,0,-0.145843,9.58443e-05,-0.880719,-1.29426,-0.122922,-0.155334,nan,nan,0,0.412509,0.408525,0.00306892,4.07815,0.516254,0.541007,nan,nan,0,-0.483928,0.478897,-0.199466,-27.033,0.248036,0.197809,nan,nan,0,-0.777525,-0.142231,-0.827236,-14.7504,-0.598762,nan,-14.7378,-15.1412,1,-0.242054,-0.198737,1.84186,-4.21983,-0.121027,nan,-0.431511,-3.40179,1,0,0.659818,0.0327,0.008035,0.75067,-0.259476,0.166397,0.243762,1.00346,0.399493,6.72998
1787020724905378297,-0.751221,0.66005,0,-0.94,0,0.0525083,-0.0366748,1.70063,-0.340871,0.210517,0.246099,-0.0896543,0.571512,-0.592261,-4.27351,0.355173,0.284702,nan,nan,0,-0.345833,0.060689,1.08939,3.7851,-0.122917,0.0915345,nan,nan,0,-0.054407,-0.248221,-0.14423,1.68498,-0.337203,-0.242704,nan,nan,0,-0.635982,0.922799,-1.10781,-20.1465,0.172009,0.478309,nan,nan,0,-0.204241,-0.286038,-0.612294,2.97117,-0.31212,nan,0.00556776,2.37048,1,0.330423,-0.0376058,1.36328,1.82989,0.165211,nan,4.03959,2.34197,1,0.293337,-0.550995,-0.187191,-2.0757,-0.253331,-0.538785,nan,nan,0,-0.410161,-0.00949144,-0.991194,-0.903542,-0.255081,-0.14056,nan,nan,0,0.354936,0.408716,0.046031,4.56654,0.487468,0.539446,nan,nan,0,-0.338897,0.477554,-0.131955,-28.84,0.320551,0.208056,nan,nan,0,-0.623064,-0.148768,-0.714675,-15.6632,-0.521532,nan,-11.9747,-15.1818,1,-0.018431,-0.17514,2.3143,-4.04518,-0.00921552,nan,1.50628,-2.38275,1,0,0.659044,0.031091,0.007631,0.751422,-0.340871,0.210517,0.246099,0.591974,0.64084,8.15394
1787020724915439365,-0.688733,0.725015,0,-0.94,0,0.0478572,-0.0348035,1.703,-0.516132,0.202555,0.16626,0.487029,0.56461,-0.721148,-3.49207,0.643514,0.303744,nan,nan,0,-0.658937,0.0702763,0.880719,2.12454,-0.279468,-0.0113788,nan,nan,0,-0.16556,-0.250522,-0.248566,1.24542,-0.39278,-0.286309,nan,nan,0,-0.97917,0.909569,-1.60494,-21.4164,0.000415047,0.332778,nan,nan,0,-0.653162,-0.290449,-0.345508,1.56885,-0.536581,nan,-8.09635,1.31382,1,0.439493,-0.0204492,1.7213,1.81876,0.219746,nan,4.62391,3.02606,1,0.531475,-0.552338,-0.107405,-1.29426,-0.134263,-0.401457,nan,nan,0,-0.682577,-0.0202298,-1.08325,-1.05006,-0.391289,-0.171578,nan,nan,0,0.158909,0.409483,0.125817,3.73627,0.389454,0.518023,nan,nan,0,-0.0287823,0.476596,-0.0583057,-26.9353,0.475609,0.254243,nan,nan,0,-0.355251,-0.155404,-0.499737,-15.6628,-0.387626,nan,-7.37815,-14.056,1,0.166473,-0.149301,2.91817,-3.07811,0.0832363,nan,2.59886,-0.862115,1,0,0.658252,0.028848,0.006535,0.752216,-0.516132,0.202555,0.16626,1.07091,-0.216804,8.22885
1787020724925406358,-0.621082,0.783746,0,-0.94,0,0.0418904,-0.0319733,1.70384,-0.599982,0.348386,0.00238318,0.726299,0.556556,-0.85617,-2.12454,0.763149,0.42787,nan,nan,0,-0.948169,0.0775628,0.66591,-0.463982,-0.424084,-0.142766,nan,nan,0,-0.431742,-0.25359,-0.309939,0.268623,-0.525871,-0.340441,nan,nan,0,-1.06027,0.886559,-2.34143,-26.4469,-0.040133,0.162063,nan,nan,0,-0.922728,-0.292773,-0.206261,0.830086,-0.671364,nan,-12.9413,-2.28273,1,0.599374,-0.00252201,2.12968,2.40182,0.299687,nan,5.87176,3.66468,1,0.740204,-0.552529,0.0214815,1.8315,-0.0298982,-0.255923,nan,nan,0,-0.609493,-0.0317345,-1.16304,-1.0989,-0.354747,-0.264584,nan,nan,0,-0.0108204,0.411209,0.156505,3.10134,0.30459,0.465634,nan,nan,0,0.33563,0.476596,0.00306892,-22.1001,0.657815,0.349097,nan,nan,0,-0.103677,-0.157854,-0.215823,-14.6885,-0.261838,nan,-3.31572,-11.2765,1,0.207351,-0.11447,3.5981,-1.65899,0.103675,nan,1.1472,0.633211,1,0,0.658058,0.025818,0.005234,0.752506,-0.599982,0.348386,0.00238318,0.412174,-1.10841,8.78097
1787020724935425501,-0.548196,0.83635,0,-0.94,0,0.0350197,-0.0286778,1.70429,-0.648153,0.270868,0.0784204,0.896115,0.547544,-0.948232,0.65934,0.848057,0.603659,nan,nan,0,-1.65997,0.0825486,0.457238,-5.9829,-0.779986,-0.290114,nan,nan,0,-0.555133,-0.256274,-0.273115,-1.88034,-0.587566,-0.422904,nan,nan,0,-0.88581,0.858563,-3.07792,-32.4054,0.0470951,0.0277235,nan,nan,0,-0.937587,-0.294994,-0.156514,-2.69675,-0.678793,nan,-13.1982,-7.62844,1,0.725806,0.0241636,2.69924,2.75035,0.362903,nan,6.11333,4.39697,1,0.429533,-0.55157,0.138092,6.03175,-0.185233,-0.126845,nan,nan,0,-0.322366,-0.0438147,-1.26124,-2.66178,-0.211183,-0.337544,nan,nan,0,-0.198871,0.411784,-0.0153437,2.02686,0.210564,0.387444,nan,nan,0,0.843064,0.477171,0.0889931,-13.9438,0.911532,0.494516,nan,nan,0,-0.0214999,-0.160104,0.125732,-12.2997,-0.22075,nan,-2.31119,-7.41284,1,0.0566702,-0.0751259,4.01813,0.0985184,0.0283351,nan,-2.92336,1.0653,1,0,0.658012,0.022317,0.003739,0.752666,-0.648153,0.270868,0.0784204,-0.016289,-1.47817,7.81428
