timestamp_ns,phase_sin,phase_cos,cmd_linear_x,cmd_linear_y,cmd_angular_z,base_euler_x,base_euler_y,base_euler_z,base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,action_left_hip_pitch_joint,pos_left_hip_pitch_joint,vel_left_hip_pitch_joint,effort_left_hip_pitch_joint,pos_des_raw_left_hip_pitch_joint,pos_des_lpf_left_hip_pitch_joint,tau_des_raw_left_hip_pitch_joint,tau_des_lpf_left_hip_pitch_joint,is_parallel_left_hip_pitch_joint,action_left_hip_roll_joint,pos_left_hip_roll_joint,vel_left_hip_roll_joint,effort_left_hip_roll_joint,pos_des_raw_left_hip_roll_joint,pos_des_lpf_left_hip_roll_joint,tau_des_raw_left_hip_roll_joint,tau_des_lpf_left_hip_roll_joint,is_parallel_left_hip_roll_joint,action_left_hip_yaw_joint,pos_left_hip_yaw_joint,vel_left_hip_yaw_joint,effort_left_hip_yaw_joint,pos_des_raw_left_hip_yaw_joint,pos_des_lpf_left_hip_yaw_joint,tau_des_raw_left_hip_yaw_joint,tau_des_lpf_left_hip_yaw_joint,is_parallel_left_hip_yaw_joint,action_left_knee_pitch_joint,pos_left_knee_pitch_joint,vel_left_knee_pitch_joint,effort_left_knee_pitch_joint,pos_des_raw_left_knee_pitch_joint,pos_des_lpf_left_knee_pitch_joint,tau_des_raw_left_knee_pitch_joint,tau_des_lpf_left_knee_pitch_joint,is_parallel_left_knee_pitch_joint,action_left_ankle_pitch_joint,pos_left_ankle_pitch_joint,vel_left_ankle_pitch_joint,effort_left_ankle_pitch_joint,pos_des_raw_left_ankle_pitch_joint,pos_des_lpf_left_ankle_pitch_joint,tau_des_raw_left_ankle_pitch_joint,tau_des_lpf_left_ankle_pitch_joint,is_parallel_left_ankle_pitch_joint,action_left_ankle_roll_joint,pos_left_ankle_roll_joint,vel_left_ankle_roll_joint,effort_left_ankle_roll_joint,pos_des_raw_left_ankle_roll_joint,pos_des_lpf_left_ankle_roll_joint,tau_des_raw_left_ankle_roll_joint,tau_des_lpf_left_ankle_roll_joint,is_parallel_left_ankle_roll_joint,action_right_hip_pitch_joint,pos_right_hip_pitch_joint,vel_right_hip_pitch_joint,effort_right_hip_pitch_joint,pos_des_raw_right_hip_pitch_joint,pos_des_lpf_right_hip_pitch_joint,tau_des_raw_right_hip_pitch_joint,tau_des_lpf_right_hip_pitch_joint,is_parallel_right_hip_pitch_joint,action_right_hip_roll_joint,pos_right_hip_roll_joint,vel_right_hip_roll_joint,effort_right_hip_roll_joint,pos_des_raw_right_hip_roll_joint,pos_des_lpf_right_hip_roll_joint,tau_des_raw_right_hip_roll_joint,tau_des_lpf_right_hip_roll_joint,is_parallel_right_hip_roll_joint,action_right_hip_yaw_joint,pos_right_hip_yaw_joint,vel_right_hip_yaw_joint,effort_right_hip_yaw_joint,pos_des_raw_right_hip_yaw_joint,pos_des_lpf_right_hip_yaw_joint,tau_des_raw_right_hip_yaw_joint,tau_des_lpf_right_hip_yaw_joint,is_parallel_right_hip_yaw_joint,action_right_knee_pitch_joint,pos_right_knee_pitch_joint,vel_right_knee_pitch_joint,effort_right_knee_pitch_joint,pos_des_raw_right_knee_pitch_joint,pos_des_lpf_right_knee_pitch_joint,tau_des_raw_right_knee_pitch_joint,tau_des_lpf_right_knee_pitch_joint,is_parallel_right_knee_pitch_joint,action_right_ankle_pitch_joint,pos_right_ankle_pitch_joint,vel_right_ankle_pitch_joint,effort_right_ankle_pitch_joint,pos_des_raw_right_ankle_pitch_joint,pos_des_lpf_right_ankle_pitch_joint,tau_des_raw_right_ankle_pitch_joint,tau_des_lpf_right_ankle_pitch_joint,is_parallel_right_ankle_pitch_joint,action_right_ankle_roll_joint,pos_right_ankle_roll_joint,vel_right_ankle_roll_joint,effort_right_ankle_roll_joint,pos_des_raw_right_ankle_roll_joint,pos_des_lpf_right_ankle_roll_joint,tau_des_raw_right_ankle_roll_joint,tau_des_lpf_right_ankle_roll_joint,is_parallel_right_ankle_roll_joint,clip_count,imu_quat_w,imu_quat_x,imu_quat_y,imu_quat_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_accel_x,imu_accel_y,imu_accel_z
1787035786070522964,-0.917908,0.396793,0.4,-0.1,-0.0886064,0.0385246,0.0306744,2.33699,-0.0436171,-0.216166,-0.0329141,-0.18851,0.535272,0.309939,1.3431,0.305745,0.50586,nan,nan,0,-0.0919158,0.133362,-0.0767183,-8.27839,0.0040421,-0.0591642,nan,nan,0,-0.190853,-0.332208,-1.00347,-2.66178,-0.405426,-0.480291,nan,nan,0,-0.373946,0.935647,-0.604536,-16.2393,0.303027,0.554945,nan,nan,0,-0.122024,-0.329563,0.35417,1.30101,-0.271012,nan,1.51805,2.20949,1,0.0206423,-0.0882709,2.24572,0.397434,0.0103211,nan,-0.410818,-0.478471,1,-0.237745,-0.454545,-0.09513,-7.15507,-0.518872,-0.653943,nan,nan,0,0.615893,0.0173531,0.181053,19.4139,0.257946,0.471286,nan,nan,0,0.332614,0.466433,-0.598398,3.7851,0.476307,0.394739,nan,nan,0,-0.110409,0.364614,0.616811,-11.1111,0.434796,0.347371,nan,nan,0,-0.31514,-0.146838,-3.0759,-8.93393,-0.36757,nan,-3.11178,-5.55318,1,-0.666132,-0.173867,5.40225,-7.98376,-0.333066,nan,-12.8794,-10.4262,1,0,0.391689,-0.006569,0.023725,0.919768,-0.0436171,-0.216166,-0.0329141,1.0456,-0.9739,15.6497
1787035786080486077,-0.878762,0.47726,0.4,-0.1,-0.0886064,0.0389921,0.0296727,2.33769,0.141924,0.066936,0.127968,-0.22752,0.538148,0.266977,-0.0244217,0.28624,0.41148,nan,nan,0,0.0887618,0.132979,-0.0398932,-7.15507,0.0943809,-0.0309378,nan,nan,0,0.0604553,-0.338536,-0.512475,-3.24786,-0.279772,-0.441997,nan,nan,0,-0.575597,0.925868,-1.15077,-19.6093,0.202202,0.437014,nan,nan,0,-0.0634194,-0.326295,0.484298,1.66044,-0.24171,nan,2.23404,2.09519,1,-0.0205749,-0.0655778,2.02578,-0.166719,-0.0102875,nan,-1.37996,-0.729107,1,0.192953,-0.455503,-0.107405,-4.51771,-0.303524,-0.58934,nan,nan,0,0.0410594,0.0198464,0.303802,12.7228,-0.0294703,0.380837,nan,nan,0,0.186394,0.457996,-0.917544,1.5873,0.403197,0.393729,nan,nan,0,-0.0797749,0.371133,0.684322,-7.83883,0.450113,0.397625,nan,nan,0,-0.12735,-0.176463,-2.89719,-6.7462,-0.273675,nan,0.943351,-3.6445,1,-0.540932,-0.122104,4.74902,-9.22971,-0.270466,nan,-11.5744,-12.5312,1,0,0.391361,-0.006025,0.023742,0.91991,0.141924,0.066936,0.127968,0.576862,1.74371,8.94607
1787035786090518809,-0.832371,0.554218,0.4,-0.1,-0.261377,0.0410172,0.0297294,2.33892,0.1882,-0.17935,0.117128,-0.192211,0.540257,0.193329,-1.63614,0.303895,0.330007,nan,nan,0,0.0741798,0.132212,-0.101268,-3.58974,0.0870899,0.0225789,nan,nan,0,0.0881966,-0.343329,-0.524749,-0.708183,-0.265902,-0.373704,nan,nan,0,-0.64197,0.910527,-1.73996,-23.3211,0.169015,0.309283,nan,nan,0,-0.0881092,-0.320744,0.664528,1.30725,-0.254055,nan,1.33733,1.93,1,-0.0372237,-0.0476611,1.7576,-0.292718,-0.0186119,nan,-1.76492,-1.02124,1,-0.0465373,-0.456462,-0.09513,-3.7851,-0.423269,-0.469035,nan,nan,0,-0.403964,0.0242567,0.494062,9.59707,-0.251982,0.204115,nan,nan,0,0.103899,0.449943,-0.721148,0.757019,0.36195,0.410361,nan,nan,0,-0.145281,0.377844,0.751834,-7.83883,0.41736,0.433114,nan,nan,0,-0.157194,-0.199541,-2.48829,-5.55912,-0.288597,nan,0.615483,-1.47249,1,-0.44965,-0.080067,3.35554,-10.4259,-0.224825,nan,-9.37605,-12.8212,1,0,0.390802,-0.00567,0.024681,0.920126,0.1882,-0.17935,0.117128,-1.39325,-1.0299,4.8251
1787035786100642805,-0.779057,0.626953,0.4,-0.1,-0.261377,0.0413149,0.0278315,2.34003,0.0010946,-0.192061,0.142768,-0.243454,0.541216,0.0583057,-3.63858,0.278273,0.294256,nan,nan,0,0.136254,0.130678,-0.174916,-2.17339,0.118127,0.0687491,nan,nan,0,0.136113,-0.349465,-0.586123,0.708183,-0.241943,-0.306144,nan,nan,0,-0.817297,0.890585,-2.3537,-27.326,0.0813516,0.21433,nan,nan,0,-0.158477,-0.312944,0.877607,1.6068,-0.289238,nan,-0.486707,1.63807,1,-0.115548,-0.0333363,1.4327,-0.811072,-0.0577742,nan,-2.88219,-1.4202,1,0.0722127,-0.457421,-0.0705805,-1.0989,-0.363894,-0.396876,nan,nan,0,-0.597772,0.0298171,0.549299,4.66422,-0.348886,-0.0268362,nan,nan,0,0.0871287,0.445341,-0.377452,0.122101,0.353564,0.397432,nan,nan,0,-0.17121,0.386473,0.923681,-5.59219,0.404395,0.439455,nan,nan,0,-0.115999,-0.220345,-1.50815,-4.86593,-0.267999,nan,0.594344,0.134979,1,-0.319432,-0.0578407,1.75086,-10.924,-0.159716,nan,-5.68255,-11.2885,1,0,0.39028,-0.004752,0.024445,0.920359,0.0010946,-0.192061,0.142768,-1.42439,-1.55511,3.86256
1787035786110545599,-0.720063,0.693909,0.4,-0.1,-0.261377,0.0403232,0.0262728,2.34188,-0.188199,-0.189585,0.266232,-0.170713,0.540832,-0.107405,-3.39439,0.314644,0.28206,nan,nan,0,0.0822599,0.127994,-0.291528,-0.170937,0.09113,0.0990774,nan,nan,0,0.303583,-0.353876,-0.408138,3.2967,-0.158208,-0.261843,nan,nan,0,-0.890454,0.858755,-3.1086,-24.591,0.0447732,0.140238,nan,nan,0,-0.331139,-0.304928,0.98946,1.52871,-0.37557,nan,-3.95665,0.701485,1,-0.162282,-0.0191897,1.1715,-1.09695,-0.0811411,nan,-3.6158,-2.05983,1,0.136852,-0.457996,-0.0521679,0.952377,-0.331574,-0.372945,nan,nan,0,-0.765752,0.0346107,0.444963,0.366302,-0.432876,-0.225919,nan,nan,0,0.0772167,0.440547,-0.622948,1.05006,0.348608,0.374029,nan,nan,0,-0.163525,0.398553,1.16304,-8.66911,0.408238,0.425882,nan,nan,0,-0.0572026,-0.226556,-0.517787,-3.95803,-0.238601,nan,0.355089,0.582281,1,-0.210034,-0.0484728,0.618611,-9.7476,-0.105017,nan,-2.62424,-8.42625,1,0,0.389415,-0.00425,0.023681,0.920747,-0.188199,-0.189585,0.266232,1.65718,-1.05063,6.74123
1787035786120534339,-0.654775,0.755824,0.4,-0.1,-0.261377,0.038465,0.0242331,2.34451,-0.244583,0.0259469,0.257955,-0.210359,0.53834,-0.303802,-2.5641,0.294821,0.28901,nan,nan,0,0.194003,0.123967,-0.469513,2.71062,0.147001,0.107209,nan,nan,0,0.279291,-0.357135,-0.291528,4.61539,-0.170354,-0.214018,nan,nan,0,-0.865511,0.826157,-3.77145,-22.1001,0.0572444,0.0812618,nan,nan,0,-0.312817,-0.294771,1.06799,0.83444,-0.366409,nan,-4.10929,-1.34849,1,-0.163518,-0.00964181,0.890734,-1.47878,-0.081759,nan,-3.49962,-2.86244,1,0.173136,-0.458188,-0.00306892,1.19658,-0.313432,-0.352093,nan,nan,0,-0.827009,0.037487,0.217878,-4.51771,-0.463505,-0.36248,nan,nan,0,-0.0127836,0.43211,-0.899132,1.68498,0.303608,0.356513,nan,nan,0,-0.216245,0.411209,1.27351,-9.40171,0.381877,0.41316,nan,nan,0,0.0349969,-0.226546,0.431318,-2.40547,-0.192502,nan,0.544579,0.328675,1,-0.0860587,-0.0522232,-0.343963,-7.32863,-0.0430294,nan,0.79176,-5.03573,1,0,0.388188,-0.003702,0.022424,0.921299,-0.244583,0.0259469,0.257955,2.91737,0.973177,6.75124
1787035786130480592,-0.584787,0.811187,0.4,-0.1,-0.261377,0.0364603,0.0255208,2.34714,-0.19271,0.193304,0.275114,-0.251999,0.533738,-0.506338,-2.66178,0.274,0.296857,nan,nan,0,-0.134104,0.118406,-0.586123,2.85714,-0.0170519,0.119049,nan,nan,0,0.390344,-0.357903,-0.0153437,4.51771,-0.114828,-0.17865,nan,nan,0,-0.737586,0.784547,-4.39746,-26.9841,0.121207,0.0531015,nan,nan,0,-0.28844,-0.284538,0.972728,-0.982485,-0.35422,nan,-3.89797,-3.26156,1,-0.0945165,-0.00306907,0.403609,-2.30953,-0.0472582,nan,-1.93109,-3.34906,1,0.255542,-0.457996,0.0276184,2.5641,-0.272229,-0.330889,nan,nan,0,-0.829941,0.0376787,-0.0828552,-9.30403,-0.46497,-0.440439,nan,nan,0,-0.119211,0.424057,-0.90527,1.39194,0.250394,0.333581,nan,nan,0,-0.140328,0.422714,1.29806,-11.4042,0.419836,0.399145,nan,nan,0,0.0554591,-0.216185,1.15519,-1.67533,-0.18227,nan,-0.54577,0.00354205,1,-0.0344773,-0.0556035,-0.623991,-4.75367,-0.0172386,nan,2.08693,-1.63673,1,0,0.386979,-0.004713,0.021744,0.921819,-0.19271,0.193304,0.275114,-2.02604,1.26921,5.61536
1787035786140564658,-0.509374,0.860545,0.4,-0.1,-0.36553,0.0347303,0.0266129,2.35062,-0.186219,0.0246553,0.409102,-0.0866348,0.527602,-0.672048,-2.61295,0.356683,0.291179,nan,nan,0,-0.341876,0.112078,-0.653635,3.10134,-0.120938,0.0821051,nan,nan,0,0.401574,-0.354642,0.444963,4.0293,-0.109213,-0.147865,nan,nan,0,-0.665692,0.736802,-4.94983,-23.8095,0.157154,0.0691891,nan,nan,0,-0.347053,-0.276262,0.785381,-1.71743,-0.383527,nan,-4.93232,-4.10501,1,0.0248982,-0.00500024,-0.158054,-2.38364,0.0124491,nan,0.760562,-2.91894,1,0.0767222,-0.457805,0.00920582,4.07815,-0.361639,-0.303912,nan,nan,0,-0.82707,0.0340357,-0.432689,-11.7949,-0.463535,-0.471275,nan,nan,0,-0.0899998,0.414469,-0.813209,0.317459,0.265,0.295922,nan,nan,0,-0.207897,0.43652,1.21828,-10.2808,0.386051,0.399482,nan,nan,0,0.0270688,-0.203721,1.7159,-2.18978,-0.196466,nan,-2.31991,-0.464118,1,0.0842909,-0.0650287,-0.465975,-2.16922,0.0421455,nan,3.91419,0.91842,1,0,0.385378,-0.005588,0.021148,0.922499,-0.186219,0.0246553,0.409102,-1.08194,1.58881,5.44899
1787035786150476605,-0.430529,0.902577,0.4,-0.1,-0.36553,0.032298,0.026438,2.35543,-0.341194,-0.0148801,0.578152,0.0986436,0.51974,-0.813209,-1.92918,0.449322,0.308437,nan,nan,0,-0.972051,0.104983,-0.721148,3.10134,-0.436025,-0.0103728,nan,nan,0,0.476016,-0.347356,0.825483,3.39439,-0.0719919,-0.12215,nan,nan,0,-0.590502,0.678893,-5.36104,-11.3553,0.194749,0.110567,nan,nan,0,-0.50523,-0.27409,0.442115,-2.60638,-0.462615,nan,-7.26154,-4.49668,1,0.131745,-0.00543169,-0.773147,-2.22115,0.0658723,nan,3.29884,-1.26687,1,-0.159731,-0.457805,0.00306892,4.51771,-0.479866,-0.311074,nan,nan,0,-0.620044,0.0275164,-0.739559,-12.0391,-0.360022,-0.47496,nan,nan,0,-0.236832,0.407374,-0.69046,-0.610504,0.191584,0.268863,nan,nan,0,0.0142907,0.446682,1.08325,-10.7204,0.497145,0.398877,nan,nan,0,0.0162981,-0.18294,2.17032,-1.61154,-0.201851,nan,-3.91738,-1.52495,1,0.0893792,-0.0623098,0.358056,-0.7671,0.0446896,nan,2.6729,2.56548,1,0,0.383152,-0.006024,0.019978,0.923449,-0.341194,-0.0148801,0.578152,-0.020433,-1.32827,4.98244
1787035786160563733,-0.34763,0.937632,0.4,-0.1,-0.36553,0.0278307,0.0265205,2.36236,-0.50761,0.0180478,0.783193,0.258794,0.510919,-0.923681,-1.97802,0.529397,0.366785,nan,nan,0,-1.36914,0.0973134,-0.788659,0.854698,-0.634568,-0.190452,nan,nan,0,0.470063,-0.337385,1.07712,2.95483,-0.0749685,-0.0973998,nan,nan,0,-0.518118,0.623669,-5.56357,-5.44566,0.230941,0.155953,nan,nan,0,-0.611186,-0.271881,0.102772,-2.79685,-0.515593,nan,-8.68407,-5.48531,1,0.317527,-0.0163864,-1.16503,-1.21118,0.158763,nan,7.00204,1.21753,1,-0.34023,-0.457613,0.0214815,3.63858,-0.570115,-0.376459,nan,nan,0,-0.362136,0.0181208,-1.02188,-11.6484,-0.231068,-0.436234,nan,nan,0,-0.278058,0.40028,-0.733422,-2.12454,0.170971,0.236432,nan,nan,0,0.259888,0.457421,0.923681,-11.453,0.619944,0.428834,nan,nan,0,0.0335758,-0.160071,2.44574,-2.21456,-0.193212,nan,-4.82854,-3.00658,1,0.0946236,-0.0506639,1.61223,0.31128,0.0473118,nan,0.520924,2.85687,1,0,0.379934,-0.00698,0.017907,0.924813,-0.50761,0.0180478,0.783193,-0.873917,-1.22369,4.35596
1787035786170582943,-0.261415,0.965227,0.4,-0.1,-0.36553,0.0222545,0.0262025,2.37046,-0.619129,-0.079118,0.832532,0.493532,0.501332,-0.892995,-4.12698,0.646766,0.44806,nan,nan,0,-1.67093,0.0888762,-0.807072,-12.2833,-0.785464,-0.420465,nan,nan,0,0.370473,-0.324346,1.35944,2.5641,-0.124764,-0.0799178,nan,nan,0,-0.529145,0.573813,-5.07872,-25.5189,0.225427,0.197915,nan,nan,0,-0.70426,-0.26569,0.975139,-11.3481,-0.56213,nan,-11.8381,-7.09989,1,0.407931,-0.0200517,1.20841,-4.44667,0.203966,nan,4.9079,4.09091,1,-0.582783,-0.457229,0.0828552,1.00122,-0.691392,-0.473069,nan,nan,0,-0.109705,0.0060401,-1.206,-17.6068,-0.104853,-0.346932,nan,nan,0,-0.409158,0.393376,-0.647498,-2.8083,0.105421,0.19954,nan,nan,0,0.536869,0.465858,0.807072,-7.88766,0.758434,0.510127,nan,nan,0,-0.0288283,-0.135075,2.50311,-2.35351,-0.224414,nan,-6.88155,-4.39045,1,0.0366552,-0.0222474,3.3138,0.234803,0.0183276,nan,-3.75344,1.5193,1,0,0.376163,-0.007954,0.015236,0.926393,-0.619129,-0.079118,0.832532,-0.05864,-0.122388,3.60518
1787035786180528295,-0.174888,0.984588,0.4,-0.1,-0.36553,0.016627,0.0235757,2.37928,-0.369232,-0.700401,0.858768,1.1632,0.492128,-0.966643,2.95483,0.981601,0.546965,nan,nan,0,-2.00298,0.0802479,-0.825483,-23.0769,-0.951491,-0.631628,nan,nan,0,0.310221,-0.29961,3.10247,-5.29915,-0.15489,-0.0894927,nan,nan,0,-0.616225,0.537764,-3.07178,-43.9805,0.181887,0.222536,nan,nan,0,-0.945011,-0.245289,2.83915,-12.0929,-0.682506,nan,-19.5613,-9.88498,1,0.435321,0.0380738,7.82029,-3.51659,0.21766,nan,-6.34284,4.17782,1,-0.738681,-0.456462,0.0583057,0.512817,-0.769341,-0.584134,nan,nan,0,-0.100083,-0.0022049,-0.567711,-28.1563,-0.100042,-0.226919,nan,nan,0,-0.493715,0.39261,0.28539,-10.4762,0.0631425,0.155029,nan,nan,0,0.700971,0.475254,1.05871,-6.27595,0.840486,0.629379,nan,nan,0,-0.068398,-0.114006,1.7649,-0.330284,-0.244199,nan,-7.20409,-5.7508,1,0.0232664,0.0272276,5.7265,-1.91408,0.0116332,nan,-9.05758,-1.64423,1,0,0.372044,-0.007849,0.012101,0.928102,-0.369232,-0.700401,0.858768,4.58547,-1.99725,8.95831
1787035786190567631,-0.0853767,0.996349,0.4,-0.1,0.0128466,0.0254971,0.0147417,2.37707,1.33972,0.50741,-0.971719,-0.227903,0.480239,-1.24897,13.0647,0.286048,0.727638,nan,nan,0,-2.73245,0.0725775,-0.776384,-26.2515,-1.31622,-0.81384,nan,nan,0,-1.54124,-0.267013,3.78372,-8.57143,-1.08062,-0.121194,nan,nan,0,-0.611011,0.517823,-1.56811,-36.9963,0.184495,0.215795,nan,nan,0,-0.608164,-0.212876,-4.90625,-8.88894,-0.514082,nan,-3.18286,-11.3967,1,1.05894,0.12959,-3.86909,6.26808,0.52947,nan,17.8,4.28033,1,0.224341,-0.456079,0.0398932,-2.85714,-0.28783,-0.688357,nan,nan,0,-0.721433,-0.00316381,0.0521679,-19.7558,-0.410716,-0.136609,nan,nan,0,-0.871483,0.401622,0.948232,-11.3065,-0.125741,0.105509,nan,nan,0,0.856378,0.484841,1.00347,9.49939,0.918189,0.748992,nan,nan,0,0.0663252,-0.102868,0.505172,-1.03687,-0.176837,nan,-3.34669,-6.53058,1,0.0995028,0.0923985,6.12842,-0.312734,0.0497514,nan,-10.472,-6.19944,1,0,0.373068,-0.002083,0.014577,0.927687,1.33972,0.50741,-0.971719,7.03552,11.684,35.1554
1787035786200520239,0.00376213,0.999993,0.4,-0.1,0.0128466,0.0310559,0.0271629,2.36959,0.21769,0.956799,-0.461619,-1.08269,0.46605,-1.31034,13.4066,-0.141347,0.669655,nan,nan,0,-2.9511,0.0627985,-0.997331,-30.7937,-1.42555,-1.04508,nan,nan,0,-1.34487,-0.221568,3.62415,-10.7204,-0.982437,-0.446543,nan,nan,0,-0.454138,0.507276,-0.71501,-28.7424,0.262931,0.198447,nan,nan,0,-0.328688,-0.19456,1.05835,-4.26709,-0.374344,nan,-7.87994,-11.2669,1,1.00815,0.198516,4.86169,9.94165,0.504076,nan,1.87426,5.28185,1,-0.180251,-0.457613,-0.28539,0.0732574,-0.490125,-0.597492,nan,nan,0,-0.216971,0.0022049,0.604536,-14.8718,-0.158486,-0.197081,nan,nan,0,-0.713344,0.403731,-0.426551,-6.37363,-0.046672,0.0112643,nan,nan,0,1.22491,0.495579,1.03416,18.2418,1.10245,0.848985,nan,nan,0,-0.0695758,-0.103692,-0.664541,-3.46091,-0.244788,nan,-3.94156,-5.41698,1,-0.0277818,0.14497,4.00512,-3.79014,-0.0138909,nan,-10.7735,-9.44718,1,0,0.376601,-0.006735,0.019496,0.926145,0.21769,0.956799,-0.461619,-10.3026,-11.4172,36.9336
1787035786210508635,0.0933648,0.995632,0.4,-0.1,0.0128466,0.0322628,0.0376161,2.3685,0.342389,0.358557,0.272881,-0.493028,0.454353,-1.27965,6.47131,0.153486,0.327793,nan,nan,0,-3.51085,0.0528274,-1.13235,-40.0733,-1.70542,-1.27144,nan,nan,0,-0.80449,-0.201434,1.63562,-13.602,-0.712245,-0.806161,nan,nan,0,-0.418517,0.501907,-0.573849,-26.398,0.280741,0.212901,nan,nan,0,-0.448653,-0.191382,-0.227654,-6.17008,-0.434327,nan,-8.16157,-10.3193,1,1.15374,0.22386,2.56611,7.15344,0.57687,nan,6.74114,4.10874,1,-0.652229,-0.461639,-0.4511,-0.268623,-0.726115,-0.48889,nan,nan,0,-0.127499,0.00814915,0.635223,-7.10622,-0.11375,-0.235079,nan,nan,0,-0.195758,0.394719,-1.06484,-8.47375,0.212121,-0.0529748,nan,nan,0,1.18769,0.507659,1.27965,18.6325,1.08384,0.967401,nan,nan,0,-0.0505212,-0.111058,-1.0592,-3.36502,-0.235261,nan,-2.75829,-4.04286,1,0.0175946,0.170319,2.33483,-6.59206,0.00879729,nan,-8.3479,-10.5689,1,0,0.377156,-0.011337,0.022027,0.925818,0.342389,0.358557,0.272881,-19.681,3.98005,18.9736
1787035786220444061,0.181625,0.983368,0.4,-0.1,0.0128466,0.0292233,0.0405104,2.37453,-0.618548,-0.0840229,0.81998,-0.44408,0.442081,-1.19987,0.561661,0.17796,0.108992,nan,nan,0,-2.25979,0.040555,-1.2551,-47.1551,-1.0799,-1.49222,nan,nan,0,-0.269123,-0.200859,-0.524749,-17.1673,-0.444562,-0.892168,nan,nan,0,-0.430473,0.495771,-0.647498,-17.4603,0.274763,0.246898,nan,nan,0,-0.409871,-0.200829,-1.25269,-6.5372,-0.414935,nan,-5.6147,-8.54584,1,0.943577,0.242793,1.43623,5.29002,0.471789,nan,4.71554,4.7894,1,-0.875504,-0.46605,-0.438826,0.122101,-0.837752,-0.540115,nan,nan,0,0.209758,0.0127511,0.340627,-5.39683,0.0548792,-0.191569,nan,nan,0,-0.171395,0.37631,-2.21868,-4.12698,0.224303,0.0187388,nan,nan,0,1.14174,0.521657,1.67245,22.3932,1.06087,1.05678,nan,nan,0,-0.177326,-0.122725,-1.21274,-2.80955,-0.298663,nan,-4.33871,-3.08157,1,-0.0590858,0.181382,0.189442,-7.14904,-0.0295429,nan,-6.61191,-9.6498,1,0,0.374356,-0.013314,0.021125,0.926948,-0.618548,-0.0840229,0.81998,-1.06116,-7.61333,10.6067
1787035786230356925,0.268423,0.963301,0.4,-0.1,0.0128466,0.0196293,0.0403007,2.38568,-1.20758,0.053892,1.35579,-0.303715,0.430576,-1.10781,-7.4481,0.248143,0.0858252,nan,nan,0,-1.46351,0.0261741,-1.49446,-53.4554,-0.681756,-1.44673,nan,nan,0,0.211223,-0.216007,-1.7461,-15.7509,-0.204389,-0.736624,nan,nan,0,-0.317652,0.488868,-0.800934,-16.9719,0.331174,0.270065,nan,nan,0,-0.337001,-0.216698,-1.67559,-8.73194,-0.378501,nan,-3.14972,-6.72971,1,0.810169,0.249162,-0.193569,7.37186,0.405085,nan,4.96802,5.57857,1,-1.13235,-0.470077,-0.377452,-1.5873,-0.966177,-0.681025,nan,nan,0,0.336982,0.0139017,-0.0214806,0.268623,0.118491,-0.0875447,nan,nan,0,0.19794,0.348315,-2.93676,0.415138,0.40897,0.136049,nan,nan,0,0.766819,0.544092,2.22482,25.177,0.873409,1.08398,nan,nan,0,-0.0940087,-0.137062,-1.37899,-1.98202,-0.257004,nan,-2.12948,-3.02448,1,-0.104089,0.167205,-1.7465,-6.6808,-0.0520443,nan,-3.95774,-7.54483,1,0,0.369111,-0.015105,0.016555,0.929114,-1.20758,0.053892,1.35579,4.8534,-6.48514,3.13949
1787035786240623946,0.355209,0.934787,0.4,-0.1,-0.6,0.00513012,0.0408133,2.39936,-1.60556,-0.175894,1.33547,-0.304447,0.419837,-1.02802,-11.3553,0.247777,0.148504,nan,nan,0,-1.00616,0.0108337,-1.48833,-56.9719,-0.453078,-1.12449,nan,nan,0,0.836696,-0.230196,-1.34716,-14.5299,0.108348,-0.475711,nan,nan,0,-0.202583,0.481006,-0.76411,-17.1184,0.388708,0.296513,nan,nan,0,0.121132,-0.231513,-1.41158,-8.2567,-0.149434,nan,4.99012,-4.7331,1,0.669446,0.237168,-1.58673,6.66618,0.334723,nan,5.30675,5.94861,1,-1.25195,-0.47372,-0.365176,-5.15263,-1.02598,-0.834618,nan,nan,0,-0.0124475,0.00987482,-0.549299,7.74115,-0.0562237,0.0283731,nan,nan,0,-0.114267,0.316292,-3.24363,7.20391,0.252866,0.267894,nan,nan,0,0.651659,0.567677,2.75877,20.2442,0.815829,1.01806,nan,nan,0,-0.0436574,-0.152276,-1.55327,-1.94791,-0.231829,nan,-0.454449,-2.75487,1,-0.04073,0.139626,-3.34669,-5.59675,-0.020365,nan,0.220297,-4.91738,1,0,0.362628,-0.018086,0.00979,0.931706,-1.60556,-0.175894,1.33547,-3.78083,1.31226,5.891
